Time [s],Value,Parity Error,Framing Error
7.131309,B,,
7.131568,1,,
7.131827,F,,
7.132086,0,,
7.132345,0,,
7.132604,0,,
7.132863,1,,
7.133122,0,,
7.13338,0,,
7.133639,\r,,
7.133898,\n,,
7.179275,S,,
7.179534,W,,
7.179793,D,,
7.180052,S,,
7.180311,0,,
7.18057,0,,
7.180829,8,,
7.181088,0,,
7.181346,0,,
7.181605,0,,
7.181864,0,,
7.182123,0,,
7.182382,0,,
7.182641,1,,
7.1829,0,,
7.183159,0,,
7.183418,\r,,
7.183677,\n,,
7.328641,S,,
7.3289,W,,
7.329159,D,,
7.329418,S,,
7.329677,0,,
7.329936,0,,
7.330194,0,,
7.330453,0,,
7.330712,0,,
7.330971,0,,
7.33123,0,,
7.331489,0,,
7.331748,0,,
7.332007,1,,
7.332266,0,,
7.332525,0,,
7.332783,\r,,
7.333042,\n,,
7.657258,S,,
7.657517,W,,
7.657776,D,,
7.658035,V,,
7.658294,5,,
7.658553,2,,
7.658811,4,,
7.65907,B,,
7.659329,1,,
7.659588,F,,
7.659847,0,,
7.660106,0,,
7.660365,0,,
7.660624,1,,
7.660883,0,,
7.661142,0,,
7.6614,\r,,
7.661659,\n,,
7.677182,S,,
7.677441,W,,
7.6777,D,,
7.677959,V,,
7.678218,5,,
7.678477,3,,
7.678735,4,,
7.678994,B,,
7.679253,1,,
7.679512,F,,
7.679771,0,,
7.68003,0,,
7.680289,0,,
7.680548,1,,
7.680807,0,,
7.681066,0,,
7.681324,\r,,
7.681583,\n,,
7.836483,S,,
7.836742,W,,
7.837001,D,,
7.83726,S,,
7.837519,0,,
7.837777,0,,
7.838036,4,,
7.838295,0,,
7.838554,0,,
7.838813,0,,
7.839072,0,,
7.839331,0,,
7.83959,0,,
7.839849,1,,
7.840108,0,,
7.840366,0,,
7.840625,\r,,
7.840884,\n,,
7.985847,S,,
7.986106,W,,
7.986365,D,,
7.986624,S,,
7.986883,0,,
7.987142,0,,
7.987401,0,,
7.987659,0,,
7.987918,0,,
7.988177,0,,
7.988436,0,,
7.988695,0,,
7.988954,0,,
7.989213,1,,
7.989472,0,,
7.989731,0,,
7.98999,\r,,
7.990248,\n,,
8.384168,S,,
8.384427,W,,
8.384686,D,,
8.384945,V,,
8.385204,5,,
8.385463,4,,
8.385722,4,,
8.385981,B,,
8.38624,1,,
8.386498,F,,
8.386757,0,,
8.387016,0,,
8.387275,0,,
8.387534,1,,
8.387793,0,,
8.388052,0,,
8.388311,\r,,
8.38857,\n,,
8.394126,S,,
8.394385,W,,
8.394644,D,,
8.394903,V,,
8.395162,5,,
8.395421,2,,
8.39568,4,,
8.395939,B,,
8.396197,1,,
8.396456,F,,
8.396715,0,,
8.396974,0,,
8.397233,0,,
8.397492,1,,
8.397751,0,,
8.39801,0,,
8.398269,\r,,
8.398528,\n,,
8.404084,S,,
8.404343,W,,
8.404602,D,,
8.404861,V,,
8.40512,5,,
8.405379,3,,
