Time [s],Value,Parity Error,Framing Error
2.531452,'176',,
2.531712,'139',,
2.531972,'19',,
2.532232,'140',,
2.532492,'4',,
2.532752,'8',,
2.725187,L,,
2.725447,C,,
2.725707,S,,
2.725967,A,,
2.726227,'250',,
2.726487,Q,,
2.726747,'160',,
2.727007,'0',,
2.727267,\n,,
2.727527,'0',,
2.727787,'11',,
2.728047,'192',,
2.728307,'14',,
2.728567,'185',,
2.728827,'155',,
2.729087,'0',,
2.729347,'11',,
2.729607,'252',,
2.729867,'0',,
2.730127,'0',,
2.730387,'0',,
2.730647,'0',,
2.730907,'225',,
2.731168,'142',,
2.731427,'160',,
2.731688,'129',,
2.731948,'169',,
2.732208,'154',,
2.732468,'176',,
2.732728,'139',,
2.732988,'19',,
2.733248,'140',,
2.733508,'4',,
2.733768,'8',,
2.765049,L,,
2.765309,C,,
2.765569,S,,
2.765829,A,,
2.766089,'250',,
2.766349,Q,,
2.766609,'160',,
2.766869,'0',,
2.767129,\n,,
2.767389,'0',,
2.767649,'11',,
2.767909,'192',,
2.768169,'14',,
2.768429,'185',,
2.768689,'155',,
2.768949,'0',,
2.769209,'11',,
2.769469,'254',,
2.769729,'0',,
2.769989,'0',,
2.770249,'0',,
2.770509,'0',,
2.770769,'225',,
2.771029,'142',,
2.771289,'160',,
2.771549,'129',,
2.77181,'169',,
2.772069,'154',,
2.77233,'176',,
2.77259,'139',,
2.77285,'19',,
2.77311,'140',,
2.77337,'4',,
2.77363,'8',,
2.824029,L,,
2.824289,C,,
2.824549,S,,
2.824809,A,,
2.825069,'250',,
2.825329,Q,,
2.825589,'160',,
2.825849,'0',,
2.826109,\n,,
2.826369,'0',,
2.826629,'11',,
2.826889,'192',,
2.827149,'14',,
2.827409,'185',,
2.827669,'155',,
2.82793,'0',,
2.82819,'11',,
2.82845,'254',,
2.82871,'0',,
2.82897,'0',,
2.82923,'0',,
2.82949,'0',,
2.82975,'225',,
2.83001,'142',,
2.83027,'160',,
2.83053,'129',,
2.83079,'169',,
2.83105,'154',,
2.83131,'176',,
2.83157,'139',,
2.83183,'19',,
2.83209,'140',,
2.83235,'4',,
2.83261,'8',,
3.124229,L,,
3.124489,C,,
3.124749,S,,
3.125009,A,,
3.125269,'250',,
3.125529,Q,,
3.125789,'160',,
3.126049,'0',,
3.126309,\n,,
3.126569,'0',,
3.126829,'11',,
3.127089,'192',,
3.127349,'14',,
3.127609,'185',,
3.127869,'155',,
3.128129,'0',,
3.128389,'11',,
3.128649,'254',,
3.128909,'0',,
3.129169,'0',,
3.129429,'0',,
3.129689,'0',,
3.129949,'225',,
3.130209,'142',,
3.130469,'160',,
3.130729,'129',,
3.130989,'169',,
3.131249,'154',,
3.131509,'176',,
3.131769,'139',,
3.13203,'19',,
3.13229,'140',,
3.13255,'4',,
3.13281,'8',,
3.424089,L,,
3.424349,C,,
3.424609,S,,
3.424869,A,,
3.425129,'250',,
3.425389,Q,,
3.425649,'160',,
3.425909,'0',,
3.426169,\n,,
3.426429,'0',,
3.426689,'11',,
3.426949,'192',,
3.427209,'14',,
3.427469,'185',,
3.427729,'155',,
3.427989,'0',,
3.428249,'11',,
3.428509,'254',,
3.428769,'0',,
3.429029,'0',,
3.429289,'0',,
3.429549,'0',,
3.429809,'225',,
3.430069,'142',,
3.430329,'160',,
3.430589,'129',,
3.430849,'169',,
3.431109,'154',,
3.431369,'176',,
3.431629,'139',,
3.431889,'19',,
3.432149,'140',,
3.432409,'4',,
3.432669,'8',,
3.555003,L,,
3.555263,C,,
3.555523,S,,
3.555783,A,,
3.556044,'250',,
3.556304,Q,,
3.556564,'160',,
3.556824,'0',,
3.557084,\n,,
3.557344,'0',,
3.557604,'11',,
3.557864,'192',,
3.558124,'14',,
3.558384,'185',,
3.558644,'155',,
3.558904,'0',,
3.559164,'11',,
3.559424,'252',,
3.559684,'0',,
3.559944,'0',,
3.560204,'0',,
3.560464,'0',,
3.560724,'225',,
3.560984,'142',,
3.561244,'160',,
3.561504,'129',,
3.561764,'169',,
3.562024,'154',,
3.562284,'176',,
3.562544,'139',,
3.562804,'19',,
3.563064,'140',,
3.563324,'4',,
3.563584,'8',,
3.705019,L,,
3.705279,C,,
3.705539,S,,
3.705799,A,,
3.706059,'250',,
3.706319,Q,,
3.706579,'160',,
3.706839,'0',,
3.707099,\n,,
3.707359,'0',,
3.707619,'11',,
3.707879,'192',,
3.708139,'14',,
3.708399,'185',,
3.708659,'155',,
3.708919,'0',,
3.709179,'11',,
3.709439,'254',,
3.709699,'0',,
3.709959,'0',,
3.710219,'0',,
3.710479,'0',,
3.710739,'225',,
3.710999,'142',,
3.711259,'160',,
3.711519,'129',,
3.711779,'169',,
3.712039,'154',,
3.712299,'176',,
3.712559,'139',,
3.712819,'19',,
3.71308,'140',,
3.713339,'4',,
3.7136,'8',,
3.724288,L,,
3.724548,C,,
3.724808,S,,
3.725068,A,,
3.725328,'250',,
3.725588,Q,,
3.725848,'160',,
3.726108,'0',,
3.726368,\n,,
3.726628,'0',,
3.726888,'11',,
3.727149,'192',,
3.727408,'14',,
3.727669,'185',,
3.727929,'155',,
3.728189,'0',,
3.728449,'11',,
3.728709,'254',,
3.728969,'0',,
3.729229,'0',,
3.729489,'0',,
3.729749,'0',,
3.730009,'225',,
3.730269,'142',,
3.730529,'160',,
3.730789,'129',,
3.731049,'169',,
3.731309,'154',,
3.731569,'176',,
3.731829,'139',,
3.732089,'19',,
3.732349,'140',,
3.732609,'4',,
3.732869,'8',,
4.024147,L,,
4.024407,C,,
4.024667,S,,
4.024927,A,,
4.025187,'250',,
4.025447,Q,,
4.025707,'160',,
4.025967,'0',,
4.026227,\n,,
4.026487,'0',,
4.026747,'11',,
4.027007,'192',,
4.027267,'14',,
4.027527,'185',,
4.027787,'155',,
4.028047,'0',,
4.028307,'11',,
4.028567,'254',,
4.028827,'0',,
4.029087,'0',,
4.029347,'0',,
4.029607,'0',,
4.029867,'225',,
4.030127,'142',,
4.030387,'160',,
4.030647,'129',,
4.030907,'169',,
4.031167,'154',,
4.031427,'176',,
4.031687,'139',,
4.031947,'19',,
4.032207,'140',,
4.032467,'4',,
4.032727,'8',,
4.055052,L,,
4.055312,C,,
4.055572,S,,
4.055832,A,,
4.056092,'250',,
4.056352,Q,,
4.056612,'160',,
4.056872,'0',,
4.057132,\n,,
4.057392,'0',,
4.057652,'11',,
4.057912,'192',,
4.058173,'14',,
4.058432,'185',,
4.058693,'155',,
4.058953,'0',,
4.059213,'11',,
4.059473,'252',,
4.059733,'0',,
4.059993,'0',,
4.060253,'0',,
4.060513,'0',,
4.060773,'225',,
4.061033,'142',,
4.061293,'160',,
4.061553,'129',,
4.061813,'169',,
4.062073,'154',,
4.062333,'176',,
4.062593,'139',,
4.062853,'19',,
4.063113,'140',,
4.063373,'4',,
4.063633,'8',,
4.324348,L,,
4.324608,C,,
4.324868,S,,
4.325128,A,,
4.325388,'250',,
4.325648,Q,,
4.325908,'160',,
4.326168,'0',,
4.326428,\n,,
4.326688,'0',,
4.326948,'11',,
4.327208,'192',,
4.327468,'14',,
4.327728,'185',,
4.327988,'155',,
4.328248,'0',,
4.328508,'11',,
4.328768,'252',,
4.329028,'0',,
4.329288,'0',,
4.329548,'0',,
4.329808,'0',,
4.330068,'225',,
4.330328,'142',,
4.330588,'160',,
4.330848,'129',,
4.331108,'169',,
4.331368,'154',,
4.331628,'176',,
4.331888,'139',,
4.332148,'19',,
4.332408,'140',,
4.332668,'4',,
4.332929,'8',,
4.39521,L,,
4.39547,C,,
4.39573,S,,
4.39599,A,,
4.39625,'250',,
4.39651,Q,,
4.39677,'160',,
4.39703,'0',,
4.39729,\n,,
4.39755,'0',,
4.39781,'11',,
4.39807,'192',,
4.39833,'14',,
4.39859,'185',,
4.39885,'155',,
4.39911,'0',,
4.39937,'11',,
4.39963,'254',,
4.39989,'0',,
4.40015,'0',,
4.40041,'0',,
4.40067,'0',,
4.40093,'225',,
4.40119,'142',,
4.40145,'160',,
4.40171,'129',,
4.40197,'169',,
4.40223,'154',,
4.40249,'176',,
4.40275,'139',,
4.40301,'19',,
4.40327,'140',,
4.40353,'4',,
4.40379,'8',,
4.485219,L,,
4.485479,C,,
4.485739,S,,
4.485999,A,,
4.486259,'250',,
4.486519,Q,,
4.486779,'160',,
4.487039,'0',,
4.487299,\n,,
4.487559,'0',,
4.487819,'11',,
4.488079,'192',,
4.488339,'14',,
4.488599,'185',,
4.488859,'155',,
4.489119,'0',,
4.489379,'11',,
4.48964,'252',,
4.4899,'0',,
4.49016,'0',,
4.49042,'0',,
4.49068,'0',,
4.49094,'225',,
4.4912,'142',,
4.49146,'160',,
4.49172,'129',,
4.49198,'169',,
4.49224,'154',,
4.4925,'176',,
4.49276,'139',,
4.49302,'19',,
4.49328,'140',,
4.49354,'4',,
4.4938,'8',,
4.624206,L,,
4.624466,C,,
4.624726,S,,
4.624986,A,,
4.625246,'250',,
4.625506,Q,,
4.625766,'160',,
4.626026,'0',,
4.626286,\n,,
4.626546,'0',,
4.626806,'11',,
4.627066,'192',,
4.627326,'14',,
4.627586,'185',,
4.627846,'155',,
4.628106,'0',,
4.628366,'11',,
4.628626,'252',,
4.628886,'0',,
4.629146,'0',,
4.629407,'0',,
4.629667,'0',,
4.629927,'225',,
4.630187,'142',,
4.630447,'160',,
4.630707,'129',,
4.630967,'169',,
4.631227,'154',,
4.631487,'176',,
4.631747,'139',,
4.632007,'19',,
4.632267,'140',,
4.632527,'4',,
4.632787,'8',,
4.924407,L,,
4.924667,C,,
4.924927,S,,
4.925187,A,,
4.925447,'250',,
4.925707,Q,,
4.925967,'160',,
4.926227,'0',,
4.926487,\n,,
4.926747,'0',,
4.927007,'11',,
4.927267,'192',,
4.927528,'14',,
4.927788,'185',,
4.928048,'155',,
4.928308,'0',,
4.928568,'11',,
4.928828,'252',,
4.929088,'0',,
4.929348,'0',,
4.929608,'0',,
4.929868,'0',,
4.930128,'225',,
4.930388,'142',,
4.930648,'160',,
4.930908,'129',,
4.931168,'169',,
4.931428,'154',,
4.931688,'176',,
4.931948,'139',,
4.932208,'19',,
4.932468,'140',,
4.932728,'4',,
4.932988,'8',,
