Time [s],Value,Parity Error,Framing Error
0.282599,'132',,
0.282859,'224',,
0.283119,\r,,
0.283379,'225',,
0.283639,'140',,
0.283899,'176',,
0.284159,'139',,
0.284419,'19',,
0.284679,'140',,
0.284939,'4',,
0.285199,'8',,
0.286618,L,,
0.286878,C,,
0.287138,S,,
0.287398,A,,
0.287658,'250',,
0.287918,Q,,
0.288178,'160',,
0.288438,'0',,
0.288698,\n,,
0.288958,h,,
0.289218,'29',,
0.289479,'232',,
0.289739,'30',,
0.289999,'185',,
0.290259,'155',,
0.290519,'232',,
0.290779,'31',,
0.291039,'248',,
0.291299,'0',,
0.291559,'0',,
0.291819,'0',,
0.292079,'0',,
0.292339,'160',,
0.292599,'0',,
0.292859,'224',,
0.293119,\r,,
0.293379,'225',,
0.293639,'140',,
0.293899,'176',,
0.294159,'139',,
0.294419,'19',,
0.294679,'140',,
0.294939,'4',,
0.295199,'8',,
0.296619,L,,
0.296879,C,,
0.297139,S,,
0.2974,A,,
0.29766,'250',,
0.29792,Q,,
0.29818,'160',,
0.29844,'0',,
0.2987,\n,,
0.29896,h,,
0.29922,'29',,
0.29948,'232',,
0.29974,'30',,
0.3,'185',,
0.30026,'155',,
0.30052,'232',,
0.30078,'31',,
0.30104,'248',,
0.3013,'0',,
0.30156,'0',,
0.30182,'0',,
0.30208,'0',,
0.30234,'169',,
0.3026,'154',,
0.30286,'224',,
0.30312,\r,,
0.30338,'225',,
0.30364,'140',,
0.3039,'176',,
0.30416,'139',,
0.30442,'19',,
0.30468,'140',,
0.30494,'4',,
0.3052,'8',,
0.306621,L,,
0.306881,C,,
0.307141,S,,
0.307401,A,,
0.307661,'250',,
0.307921,Q,,
0.308181,'160',,
0.308441,'0',,
0.308701,\n,,
0.308961,h,,
0.309221,'29',,
0.309481,'232',,
0.309741,'30',,
0.310001,'185',,
0.310261,'155',,
0.310521,'232',,
0.310781,'31',,
0.311041,'248',,
0.311301,'0',,
0.311561,'0',,
0.311821,'0',,
0.312081,'0',,
0.312341,'225',,
0.312601,'142',,
0.312861,'225',,
0.313121,'133',,
0.313381,'225',,
0.313641,'140',,
0.313901,'176',,
0.314161,'139',,
0.314421,'19',,
0.314681,'140',,
0.314941,'4',,
0.315202,'8',,
0.316466,L,,
0.316726,C,,
0.316986,S,,
0.317246,A,,
0.317506,'250',,
0.317766,Q,,
0.318026,'160',,
0.318286,'0',,
0.318546,\n,,
0.318806,h,,
0.319066,'29',,
0.319326,'232',,
0.319586,'30',,
0.319846,'185',,
0.320106,'155',,
0.320366,'232',,
0.320626,'31',,
0.320886,'248',,
0.321146,'0',,
0.321406,'0',,
0.321666,'0',,
0.321926,'0',,
0.322186,a,,
0.322446,'142',,
0.322707,'225',,
0.322967,'133',,
0.323227,'225',,
0.323487,'140',,
0.323747,'176',,
0.324007,'139',,
0.324267,'19',,
0.324527,'140',,
0.324787,'4',,
0.325047,'8',,
0.32661,L,,
0.32687,C,,
0.32713,S,,
0.32739,A,,
0.32765,'250',,
0.32791,Q,,
0.32817,'160',,
0.328431,'0',,
0.328691,\n,,
0.32895,h,,
0.32921,'29',,
0.329471,'232',,
0.329731,'30',,
0.32999,'185',,
0.330251,'155',,
0.330511,'232',,
0.330771,'31',,
0.331031,'248',,
0.331291,'0',,
0.331551,'0',,
0.331811,'0',,
0.332071,'0',,
0.332331,a,,
0.332591,'140',,
0.332851,'225',,
0.333111,'133',,
0.333371,'225',,
0.333631,'140',,
0.333891,'176',,
0.334151,'139',,
0.334411,'19',,
0.334671,'140',,
0.334931,'4',,
0.335191,'8',,
0.336772,L,,
0.337032,C,,
0.337292,S,,
0.337552,A,,
0.337812,'250',,
0.338072,Q,,
0.338332,'160',,
0.338592,'0',,
0.338852,\n,,
0.339112,h,,
0.339372,'29',,
0.339633,'232',,
0.339892,'30',,
0.340153,'185',,
0.340413,'155',,
0.340673,'232',,
0.340933,'31',,
0.341193,'248',,
0.341453,'0',,
0.341713,'0',,
0.341973,'0',,
0.342233,'0',,
0.342493,'225',,
0.342753,'132',,
0.343013,'225',,
0.343273,'133',,
0.343533,'225',,
0.343793,'140',,
0.344053,'176',,
0.344313,'139',,
0.344573,'19',,
0.344833,'140',,
0.345093,'4',,
0.345353,'8',,
0.346748,L,,
0.347008,C,,
0.347268,S,,
0.347528,A,,
0.347788,'250',,
0.348048,Q,,
0.348308,'160',,
0.348568,'0',,
0.348828,\n,,
0.349088,h,,
0.349348,'29',,
0.349608,'232',,
0.349868,'30',,
0.350128,'185',,
0.350388,'155',,
0.350648,'232',,
0.350908,'31',,
0.351168,'248',,
0.351428,'0',,
0.351688,'0',,
0.351948,'0',,
0.352208,'0',,
0.352468,'193',,
0.352728,'134',,
0.352988,'225',,
0.353248,'133',,
0.353508,'225',,
0.353768,'140',,
0.354028,'176',,
0.354288,'139',,
0.354548,'19',,
0.354808,'140',,
0.355068,'4',,
0.355328,'8',,
0.356757,L,,
0.357017,C,,
0.357277,S,,
0.357537,A,,
0.357797,'250',,
0.358057,Q,,
0.358317,'160',,
0.358577,'0',,
0.358837,\n,,
0.359097,h,,
0.359357,'29',,
0.359617,'232',,
0.359877,'30',,
0.360137,'185',,
0.360397,'155',,
0.360657,'232',,
0.360917,'31',,
0.361177,'248',,
0.361437,'0',,
0.361697,'0',,
0.361957,'0',,
0.362217,'0',,
0.362477,'169',,
0.362737,'154',,
0.362997,'225',,
0.363258,'133',,
0.363518,'225',,
0.363778,'140',,
0.364038,'176',,
0.364298,'139',,
0.364558,'19',,
0.364818,'140',,
0.365078,'4',,
0.365338,'8',,
0.36675,L,,
0.36701,C,,
0.36727,S,,
0.36753,A,,
0.36779,'250',,
0.36805,Q,,
0.36831,'160',,
0.36857,'0',,
