Time [s],Value,Parity Error,Framing Error
0.964019,'240',,
0.964279,'0',,
0.964539,'0',,
0.964799,'0',,
0.965059,'0',,
0.965319,'169',,
0.965579,'154',,
0.965839,'225',,
0.966099,'143',,
0.966359,'169',,
0.966619,'154',,
0.966879,'176',,
0.967139,'139',,
0.967399,'19',,
0.967659,'140',,
0.967919,'4',,
0.968179,'8',,
1.07961,L,,
1.07987,C,,
1.08013,S,,
1.08039,A,,
1.08065,'250',,
1.08091,Q,,
1.08117,'160',,
1.08143,'0',,
1.08169,\n,,
1.08195,h,,
1.08221,'29',,
1.08247,'232',,
1.08273,'30',,
1.08299,'185',,
1.08325,'155',,
1.08351,'192',,
1.08377,'15',,
1.08403,'240',,
1.08429,'0',,
1.08455,'0',,
1.08481,'0',,
1.08507,'0',,
1.08533,'169',,
1.08559,'154',,
1.08585,'225',,
1.08611,'141',,
1.086371,'169',,
1.086631,'154',,
1.086891,'176',,
1.087151,'139',,
1.087411,'19',,
1.087671,'140',,
1.087931,'4',,
1.088191,'8',,
1.097563,L,,
1.097823,C,,
1.098083,S,,
1.098343,A,,
1.098603,'250',,
1.098863,Q,,
1.099123,'160',,
1.099383,'0',,
1.099643,\n,,
1.099903,h,,
1.100163,'29',,
1.100423,'232',,
1.100683,'30',,
1.100943,'185',,
1.101203,'155',,
1.101463,'192',,
1.101723,'15',,
1.101983,'240',,
1.102243,'0',,
1.102503,'0',,
1.102764,'0',,
1.103024,'0',,
1.103284,'169',,
1.103544,'154',,
1.103804,'225',,
1.104064,'141',,
1.104324,'169',,
1.104584,'154',,
1.104844,'176',,
1.105104,'139',,
1.105364,'19',,
1.105624,'140',,
1.105884,'4',,
1.106144,'8',,
1.199755,L,,
1.200015,C,,
1.200275,S,,
1.200535,A,,
1.200795,'250',,
1.201055,Q,,
1.201315,'160',,
1.201575,'0',,
1.201835,\n,,
1.202095,h,,
1.202355,'29',,
1.202615,'232',,
1.202875,'30',,
1.203135,'185',,
1.203395,'155',,
1.203655,'192',,
1.203915,'15',,
1.204175,'240',,
1.204435,'0',,
1.204695,'0',,
1.204955,'0',,
1.205215,'0',,
1.205475,'169',,
1.205735,'154',,
1.205995,'169',,
1.206255,'155',,
1.206515,'160',,
1.206775,'0',,
1.207035,'176',,
1.207295,'139',,
1.207555,'19',,
1.207815,'140',,
1.208076,'4',,
1.208336,'8',,
1.329756,L,,
1.330016,C,,
1.330276,S,,
1.330536,A,,
1.330796,'250',,
1.331056,Q,,
1.331316,'160',,
1.331576,'0',,
1.331836,\n,,
1.332096,h,,
1.332356,'29',,
1.332616,'232',,
1.332876,'30',,
1.333136,'185',,
1.333397,'155',,
1.333656,'192',,
1.333917,'15',,
1.334177,'240',,
1.334437,'0',,
1.334697,'0',,
1.334957,'0',,
1.335217,'0',,
1.335477,'169',,
1.335737,'154',,
1.335997,'160',,
1.336257,'1',,
1.336517,'160',,
1.336777,'0',,
1.337037,'176',,
1.337297,'139',,
1.337557,'19',,
1.337817,'140',,
1.338077,'4',,
1.338337,'8',,
1.39742,L,,
1.39768,C,,
1.39794,S,,
1.3982,A,,
1.39846,'250',,
1.39872,Q,,
1.39898,'160',,
1.39924,'0',,
1.3995,\n,,
1.39976,h,,
1.40002,'29',,
1.40028,'232',,
1.40054,'30',,
1.4008,'185',,
1.40106,'155',,
1.40132,'192',,
1.40158,'15',,
1.40184,'240',,
1.4021,'0',,
1.40236,'0',,
1.40262,'0',,
1.40288,'0',,
1.40314,'169',,
1.4034,'154',,
1.40366,'160',,
1.40392,'1',,
1.40418,'160',,
1.40444,'0',,
1.4047,'176',,
1.40496,'139',,
1.40522,'19',,
1.40548,'140',,
1.40574,'4',,
1.406,'8',,
1.449647,L,,
1.449907,C,,
1.450167,S,,
1.450428,A,,
1.450688,'250',,
1.450948,Q,,
1.451208,'160',,
1.451468,'0',,
1.451728,\n,,
1.451988,h,,
1.452248,'29',,
1.452508,'232',,
1.452768,'30',,
1.453028,'185',,
1.453288,'155',,
1.453548,'192',,
1.453808,'15',,
1.454068,'240',,
1.454328,'0',,
1.454588,'0',,
1.454848,'0',,
1.455108,'0',,
1.455368,'169',,
1.455628,'154',,
1.455888,'193',,
1.456148,'135',,
1.456408,'160',,
1.456668,'0',,
1.456928,'176',,
1.457188,'139',,
1.457448,'19',,
1.457708,'140',,
1.457968,'4',,
1.458228,'8',,
1.569657,L,,
1.569917,C,,
1.570177,S,,
1.570437,A,,
1.570697,'250',,
1.570958,Q,,
1.571218,'160',,
1.571478,'0',,
1.571738,\n,,
1.571998,h,,
1.572258,'29',,
1.572518,'232',,
1.572778,'30',,
1.573038,'185',,
1.573298,'155',,
1.573558,'192',,
1.573818,'15',,
1.574078,'240',,
1.574338,'0',,
1.574598,'0',,
1.574858,'0',,
1.575118,'0',,
1.575378,'169',,
1.575638,'154',,
1.575898,'225',,
1.576158,'133',,
1.576418,'160',,
1.576678,'0',,
1.576938,'176',,
1.577198,'139',,
1.577458,'19',,
1.577718,'140',,
1.577978,'4',,
1.578238,'8',,
1.689671,L,,
1.689931,C,,
1.690191,S,,
1.690451,A,,
1.690711,'250',,
1.690971,Q,,
1.691231,'160',,
1.691491,'0',,
1.691751,\n,,
1.692011,h,,
1.692271,'29',,
1.692531,'232',,
1.692791,'30',,
1.693051,'185',,
1.693311,'155',,
1.693571,'192',,
1.693831,'15',,
1.694091,'240',,
1.694351,'0',,
1.694611,'0',,
1.694871,'0',,
1.695131,'0',,
1.695391,'169',,
1.695651,'154',,
1.695911,'224',,
1.696171,\r,,
1.696431,'160',,
1.696691,'0',,
1.696951,'176',,
1.697211,'139',,
1.697471,'19',,
1.697731,'140',,
1.697991,'4',,
1.698251,'8',,
1.707612,L,,
1.707872,C,,
1.708132,S,,
1.708392,A,,
1.708652,'250',,
1.708913,Q,,
1.709173,'160',,
1.709433,'0',,
1.709693,\n,,
1.709953,h,,
1.710213,'29',,
1.710473,'232',,
1.710733,'30',,
1.710993,'185',,
1.711253,'155',,
1.711513,'192',,
1.711773,'15',,
1.712033,'240',,
1.712293,'0',,
1.712553,'0',,
1.712813,'0',,
1.713073,'0',,
1.713333,'169',,
1.713593,'154',,
1.713853,'224',,
1.714113,\r,,
1.714373,'160',,
1.714633,'0',,
1.714893,'176',,
1.715153,'139',,
1.715413,'19',,
1.715673,'140',,
1.715933,'4',,
1.716193,'8',,
1.819807,L,,
1.820067,C,,
1.820327,S,,
1.820587,A,,
1.820847,'250',,
1.821107,Q,,
1.821367,'160',,
1.821627,'0',,
1.821887,\n,,
1.822147,h,,
1.822407,'29',,
1.822667,'232',,
1.822927,'30',,
1.823187,'185',,
1.823447,'155',,
1.823707,'192',,
1.823967,'15',,
1.824227,'240',,
1.824487,'0',,
1.824747,'0',,
1.825007,'0',,
1.825267,'0',,
1.825527,'169',,
1.825788,'154',,
1.826048,a,,
1.826308,'141',,
1.826568,'160',,
1.826828,'0',,
1.827088,'176',,
1.827348,'139',,
1.827608,'19',,
1.827868,'140',,
1.828128,'4',,
1.828388,'8',,
1.939819,L,,
1.940079,C,,
1.940339,S,,
1.940599,A,,
1.940859,'250',,
1.941119,Q,,
1.941379,'160',,
1.941639,'0',,
1.941899,\n,,
