Time [s],Value,Parity Error,Framing Error
2.464325,a,,
2.464585,'141',,
2.464845,'160',,
2.465105,'128',,
2.465365,'176',,
2.465625,'139',,
2.465885,'19',,
2.466145,'140',,
2.466405,'4',,
2.466666,'8',,
2.508089,L,,
2.508349,C,,
2.508609,S,,
2.508869,A,,
2.509129,'250',,
2.509389,Q,,
2.509649,'160',,
2.509909,'0',,
2.510169,\n,,
2.510429,h,,
2.510689,'29',,
2.51095,'232',,
2.51121,'30',,
2.51147,'185',,
2.51173,'155',,
2.51199,'232',,
2.51225,'23',,
2.51251,'255',,
2.51277,'0',,
2.51303,'0',,
2.51329,'0',,
2.51355,'0',,
2.51381,'169',,
2.51407,'154',,
2.51433,a,,
2.51459,'141',,
2.51485,'160',,
2.51511,'128',,
2.51537,'176',,
2.51563,'139',,
2.51589,'19',,
2.51615,'140',,
2.51641,'4',,
2.51667,'8',,
2.647325,L,,
2.647585,C,,
2.647845,S,,
2.648105,A,,
2.648365,'250',,
2.648625,Q,,
2.648885,'160',,
2.649145,'0',,
2.649405,\n,,
2.649665,h,,
2.649925,'29',,
2.650185,'232',,
2.650445,'30',,
2.650705,'185',,
2.650965,'155',,
2.651225,'232',,
2.651485,'23',,
2.651745,'255',,
2.652005,'0',,
2.652265,'0',,
2.652525,'0',,
2.652785,'0',,
2.653045,'169',,
2.653305,'154',,
2.653565,a,,
2.653825,'141',,
2.654085,'160',,
2.654345,'128',,
2.654605,'176',,
2.654866,'139',,
2.655126,'19',,
2.655386,'140',,
2.655646,'4',,
2.655906,'8',,
2.748237,L,,
2.748497,C,,
2.748757,S,,
2.749017,A,,
2.749278,'250',,
2.749538,Q,,
2.749798,'160',,
2.750058,'0',,
2.750318,\n,,
2.750578,h,,
2.750838,'29',,
2.751098,'232',,
2.751358,'30',,
2.751618,'185',,
2.751878,'155',,
2.752138,'232',,
2.752398,'23',,
2.752658,'255',,
2.752918,'16',,
2.753178,'0',,
2.753438,'0',,
2.753698,'0',,
2.753958,'169',,
2.754218,'154',,
2.754478,a,,
2.754738,'141',,
2.754998,'160',,
2.755258,'128',,
2.755518,'176',,
2.755778,'139',,
2.756038,'19',,
2.756298,'140',,
2.756558,'4',,
2.756818,'8',,
2.908252,L,,
2.908512,C,,
2.908772,S,,
2.909032,A,,
2.909292,'250',,
2.909552,Q,,
2.909812,'160',,
2.910072,'0',,
2.910332,\n,,
2.910592,h,,
2.910852,'29',,
2.911113,'232',,
2.911373,'30',,
2.911633,'185',,
2.911893,'155',,
2.912153,'232',,
2.912413,'23',,
2.912673,'255',,
2.912933,'0',,
2.913193,'0',,
2.913453,'0',,
2.913713,'0',,
2.913973,'169',,
2.914233,'154',,
2.914493,a,,
2.914753,'141',,
2.915013,'160',,
2.915273,'128',,
2.915533,'176',,
2.915793,'139',,
2.916053,'19',,
2.916313,'140',,
2.916573,'4',,
2.916833,'8',,
2.947183,L,,
2.947443,C,,
2.947703,S,,
2.947963,A,,
2.948223,'250',,
2.948483,Q,,
2.948743,'160',,
2.949003,'0',,
2.949263,\n,,
2.949523,h,,
2.949783,'29',,
2.950043,'232',,
2.950303,'30',,
2.950563,'185',,
2.950823,'155',,
2.951083,'232',,
2.951343,'23',,
2.951603,'255',,
2.951863,'0',,
2.952123,'0',,
2.952383,'0',,
2.952643,'0',,
2.952904,'169',,
2.953164,'154',,
2.953424,a,,
2.953684,'141',,
2.953944,'160',,
2.954204,'128',,
2.954464,'176',,
2.954724,'139',,
2.954984,'19',,
2.955244,'140',,
2.955504,'4',,
2.955764,'8',,
3.247386,L,,
3.247646,C,,
3.247906,S,,
3.248166,A,,
3.248426,'250',,
3.248686,Q,,
3.248946,'160',,
3.249206,'0',,
3.249466,\n,,
3.249726,h,,
3.249986,'29',,
3.250246,'232',,
3.250506,'30',,
3.250766,'185',,
3.251026,'155',,
3.251286,'232',,
3.251546,'23',,
3.251806,'255',,
3.252066,'0',,
3.252326,'0',,
3.252586,'0',,
3.252846,'0',,
3.253106,'169',,
3.253366,'154',,
3.253626,a,,
3.253886,'141',,
3.254146,'160',,
3.254406,'128',,
3.254666,'176',,
3.254926,'139',,
3.255186,'19',,
3.255446,'140',,
3.255707,'4',,
3.255967,'8',,
3.547244,L,,
3.547504,C,,
3.547764,S,,
3.548024,A,,
3.548284,'250',,
3.548544,Q,,
3.548804,'160',,
3.549064,'0',,
3.549324,\n,,
3.549584,h,,
3.549844,'29',,
3.550104,'232',,
3.550364,'30',,
3.550624,'185',,
3.550884,'155',,
3.551144,'232',,
3.551404,'23',,
3.551664,'255',,
3.551924,'0',,
3.552184,'0',,
3.552444,'0',,
3.552704,'0',,
3.552964,'169',,
3.553224,'154',,
3.553484,a,,
3.553745,'141',,
3.554005,'160',,
3.554265,'128',,
3.554525,'176',,
3.554785,'139',,
3.555045,'19',,
3.555305,'140',,
3.555565,'4',,
3.555825,'8',,
3.847443,L,,
3.847703,C,,
3.847963,S,,
3.848223,A,,
3.848483,'250',,
3.848743,Q,,
3.849003,'160',,
3.849263,'0',,
3.849524,\n,,
3.849784,h,,
3.850044,'29',,
3.850304,'232',,
3.850564,'30',,
3.850824,'185',,
3.851084,'155',,
3.851344,'232',,
3.851604,'23',,
3.851864,'255',,
3.852124,'0',,
3.852384,'0',,
3.852644,'0',,
3.852904,'0',,
3.853164,'169',,
3.853424,'154',,
3.853684,a,,
3.853944,'141',,
3.854204,'160',,
3.854464,'128',,
3.854724,'176',,
3.854984,'139',,
3.855244,'19',,
3.855504,'140',,
3.855764,'4',,
3.856024,'8',,
4.147302,L,,
4.147562,C,,
4.147822,S,,
4.148082,A,,
4.148342,'250',,
4.148602,Q,,
4.148862,'160',,
4.149122,'0',,
4.149382,\n,,
4.149642,h,,
4.149902,'29',,
4.150162,'232',,
4.150422,'30',,
4.150682,'185',,
4.150942,'155',,
4.151202,'232',,
4.151462,'23',,
4.151722,'255',,
4.151982,'0',,
4.152242,'0',,
4.152502,'0',,
4.152762,'0',,
4.153022,'169',,
4.153282,'154',,
4.153542,a,,
4.153802,'141',,
4.154062,'160',,
4.154322,'128',,
4.154582,'176',,
4.154842,'139',,
4.155102,'19',,
4.155362,'140',,
4.155622,'4',,
4.155882,'8',,
4.447503,L,,
4.447763,C,,
4.448023,S,,
4.448283,A,,
4.448543,'250',,
4.448803,Q,,
4.449063,'160',,
4.449323,'0',,
4.449583,\n,,
4.449843,h,,
4.450103,'29',,
4.450363,'232',,
4.450623,'30',,
4.450883,'185',,
4.451143,'155',,
4.451403,'232',,
4.451663,'23',,
4.451923,'255',,
4.452183,'0',,
4.452443,'0',,
4.452703,'0',,
4.452963,'0',,
4.453223,'169',,
4.453483,'154',,
4.453743,a,,
4.454003,'141',,
4.454263,'160',,
4.454523,'128',,
4.454783,'176',,
4.455043,'139',,
4.455303,'19',,
4.455563,'140',,
4.455823,'4',,
4.456083,'8',,
4.747361,L,,
4.747621,C,,
4.747881,S,,
4.748141,A,,
4.748401,'250',,
4.748661,Q,,
4.748921,'160',,
4.749181,'0',,
4.749441,\n,,
4.749701,h,,
4.749961,'29',,
4.750221,'232',,
4.750481,'30',,
4.750741,'185',,
4.751001,'155',,
4.751261,'232',,
4.751521,'23',,
4.751781,'255',,
4.752041,'0',,
