Time[s], Radio -> Head, Head -> Radio, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.00427120833333, 0, 1, 1, 1, 1, 1, 1, 1
1.004321125, 1, 1, 1, 1, 1, 1, 1, 1
1.00434920833333, 0, 1, 1, 1, 1, 1, 1, 1
1.004373125, 1, 1, 1, 1, 1, 1, 1, 1
1.00440116666667, 0, 1, 1, 1, 1, 1, 1, 1
1.004451125, 1, 1, 1, 1, 1, 1, 1, 1
1.00460920833333, 0, 1, 1, 1, 1, 1, 1, 1
1.004633125, 1, 1, 1, 1, 1, 1, 1, 1
1.00466125, 0, 1, 1, 1, 1, 1, 1, 1
1.00471116666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00473920833333, 0, 1, 1, 1, 1, 1, 1, 1
1.00478916666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00481725, 0, 1, 1, 1, 1, 1, 1, 1
1.00484116666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00486925, 0, 1, 1, 1, 1, 1, 1, 1
1.00489316666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00492125, 0, 1, 1, 1, 1, 1, 1, 1
1.00494516666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00497325, 0, 1, 1, 1, 1, 1, 1, 1
1.00499716666667, 1, 1, 1, 1, 1, 1, 1, 1
1.00502525, 0, 1, 1, 1, 1, 1, 1, 1
1.00510120833333, 1, 1, 1, 1, 1, 1, 1, 1
1.00512925, 0, 1, 1, 1, 1, 1, 1, 1
1.00515320833333, 1, 1, 1, 1, 1, 1, 1, 1
1.00518129166667, 0, 1, 1, 1, 1, 1, 1, 1
1.00520520833333, 1, 1, 1, 1, 1, 1, 1, 1
1.00523325, 0, 1, 1, 1, 1, 1, 1, 1
1.00536120833333, 1, 1, 1, 1, 1, 1, 1, 1
1.00538929166667, 0, 1, 1, 1, 1, 1, 1, 1
1.00541320833333, 1, 1, 1, 1, 1, 1, 1, 1
1.00544125, 0, 1, 1, 1, 1, 1, 1, 1
1.00551725, 1, 1, 1, 1, 1, 1, 1, 1
1.00554533333333, 0, 1, 1, 1, 1, 1, 1, 1
1.00562125, 1, 1, 1, 1, 1, 1, 1, 1
1.00564933333333, 0, 1, 1, 1, 1, 1, 1, 1
1.00567325, 1, 1, 1, 1, 1, 1, 1, 1
1.005701375, 0, 1, 1, 1, 1, 1, 1, 1
1.00572529166667, 1, 1, 1, 1, 1, 1, 1, 1
1.005753375, 0, 1, 1, 1, 1, 1, 1, 1
1.00580325, 1, 1, 1, 1, 1, 1, 1, 1
1.005857375, 0, 1, 1, 1, 1, 1, 1, 1
1.00588125, 1, 1, 1, 1, 1, 1, 1, 1
1.00590933333333, 0, 1, 1, 1, 1, 1, 1, 1
1.00593325, 1, 1, 1, 1, 1, 1, 1, 1
1.01713679166667, 1, 0, 1, 1, 1, 1, 1, 1
1.01716041666667, 1, 1, 1, 1, 1, 1, 1, 1
1.01721445833333, 1, 0, 1, 1, 1, 1, 1, 1
1.01726395833333, 1, 1, 1, 1, 1, 1, 1, 1
1.01729216666667, 1, 0, 1, 1, 1, 1, 1, 1
1.01731575, 1, 1, 1, 1, 1, 1, 1, 1
1.017343875, 1, 0, 1, 1, 1, 1, 1, 1
1.01736754166667, 1, 1, 1, 1, 1, 1, 1, 1
1.01739570833333, 1, 0, 1, 1, 1, 1, 1, 1
1.01741933333333, 1, 1, 1, 1, 1, 1, 1, 1
1.01749929166667, 1, 0, 1, 1, 1, 1, 1, 1
1.017522875, 1, 1, 1, 1, 1, 1, 1, 1
1.017551, 1, 0, 1, 1, 1, 1, 1, 1
1.01757466666667, 1, 1, 1, 1, 1, 1, 1, 1
1.01760283333333, 1, 0, 1, 1, 1, 1, 1, 1
1.01762645833333, 1, 1, 1, 1, 1, 1, 1, 1
1.01765466666667, 1, 0, 1, 1, 1, 1, 1, 1
1.01773, 1, 1, 1, 1, 1, 1, 1, 1
1.017758125, 1, 0, 1, 1, 1, 1, 1, 1
1.01783358333333, 1, 1, 1, 1, 1, 1, 1, 1
1.01786170833333, 1, 0, 1, 1, 1, 1, 1, 1
1.017885375, 1, 1, 1, 1, 1, 1, 1, 1
1.0179135, 1, 0, 1, 1, 1, 1, 1, 1
1.017937125, 1, 1, 1, 1, 1, 1, 1, 1
1.01796525, 1, 0, 1, 1, 1, 1, 1, 1
1.0180925, 1, 1, 1, 1, 1, 1, 1, 1
1.01812054166667, 1, 0, 1, 1, 1, 1, 1, 1
1.01814425, 1, 1, 1, 1, 1, 1, 1, 1
1.01817241666667, 1, 0, 1, 1, 1, 1, 1, 1
1.018299625, 1, 1, 1, 1, 1, 1, 1, 1
1.01835358333333, 1, 0, 1, 1, 1, 1, 1, 1
1.018403125, 1, 1, 1, 1, 1, 1, 1, 1
1.01843133333333, 1, 0, 1, 1, 1, 1, 1, 1
1.0185585, 1, 1, 1, 1, 1, 1, 1, 1
1.01861258333333, 1, 0, 1, 1, 1, 1, 1, 1
1.01866208333333, 1, 1, 1, 1, 1, 1, 1, 1
1.01869025, 1, 0, 1, 1, 1, 1, 1, 1
1.01881741666667, 1, 1, 1, 1, 1, 1, 1, 1
1.01887145833333, 1, 0, 1, 1, 1, 1, 1, 1
1.01892095833333, 1, 1, 1, 1, 1, 1, 1, 1
1.01894916666667, 1, 0, 1, 1, 1, 1, 1, 1
1.01907633333333, 1, 1, 1, 1, 1, 1, 1, 1
1.019130375, 1, 0, 1, 1, 1, 1, 1, 1
1.019179875, 1, 1, 1, 1, 1, 1, 1, 1
1.01920804166667, 1, 0, 1, 1, 1, 1, 1, 1
1.01933525, 1, 1, 1, 1, 1, 1, 1, 1
1.01938929166667, 1, 0, 1, 1, 1, 1, 1, 1
1.01943879166667, 1, 1, 1, 1, 1, 1, 1, 1
1.019467, 1, 0, 1, 1, 1, 1, 1, 1
1.019594125, 1, 1, 1, 1, 1, 1, 1, 1
1.019648125, 1, 0, 1, 1, 1, 1, 1, 1
1.01969770833333, 1, 1, 1, 1, 1, 1, 1, 1
1.019725875, 1, 0, 1, 1, 1, 1, 1, 1
1.01985304166667, 1, 1, 1, 1, 1, 1, 1, 1
1.01990708333333, 1, 0, 1, 1, 1, 1, 1, 1
1.019956625, 1, 1, 1, 1, 1, 1, 1, 1
1.01998475, 1, 0, 1, 1, 1, 1, 1, 1
1.02011195833333, 1, 1, 1, 1, 1, 1, 1, 1
1.020166, 1, 0, 1, 1, 1, 1, 1, 1
1.02021545833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02024370833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02026729166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02029545833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02031908333333, 1, 1, 1, 1, 1, 1, 1, 1
1.02034720833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02037083333333, 1, 1, 1, 1, 1, 1, 1, 1
1.020424875, 1, 0, 1, 1, 1, 1, 1, 1
1.02047441666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02050254166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02052620833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02058020833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02062970833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02068383333333, 1, 0, 1, 1, 1, 1, 1, 1
1.02073333333333, 1, 1, 1, 1, 1, 1, 1, 1
1.02076145833333, 1, 0, 1, 1, 1, 1, 1, 1
1.020836875, 1, 1, 1, 1, 1, 1, 1, 1
1.020865, 1, 0, 1, 1, 1, 1, 1, 1
1.02088866666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02094270833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02099220833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02102041666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02106991666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02109804166667, 1, 0, 1, 1, 1, 1, 1, 1
1.021199375, 1, 1, 1, 1, 1, 1, 1, 1
1.0212275, 1, 0, 1, 1, 1, 1, 1, 1
1.021251125, 1, 1, 1, 1, 1, 1, 1, 1
1.02127929166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02130291666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02133108333333, 1, 0, 1, 1, 1, 1, 1, 1
1.0214065, 1, 1, 1, 1, 1, 1, 1, 1
1.02146054166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02151004166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02153820833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02158770833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02164175, 1, 0, 1, 1, 1, 1, 1, 1
1.021717125, 1, 1, 1, 1, 1, 1, 1, 1
1.02174533333333, 1, 0, 1, 1, 1, 1, 1, 1
1.02176895833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02179708333333, 1, 0, 1, 1, 1, 1, 1, 1
1.02192429166667, 1, 1, 1, 1, 1, 1, 1, 1
1.021978375, 1, 0, 1, 1, 1, 1, 1, 1
1.02202783333333, 1, 1, 1, 1, 1, 1, 1, 1
1.02205604166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02218316666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02223725, 1, 0, 1, 1, 1, 1, 1, 1
1.02228675, 1, 1, 1, 1, 1, 1, 1, 1
1.02231491666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02241620833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02249616666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02254566666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02257383333333, 1, 0, 1, 1, 1, 1, 1, 1
1.022701, 1, 1, 1, 1, 1, 1, 1, 1
1.022755, 1, 0, 1, 1, 1, 1, 1, 1
1.02280454166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02283275, 1, 0, 1, 1, 1, 1, 1, 1
1.02295991666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02301391666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02306345833333, 1, 1, 1, 1, 1, 1, 1, 1
1.023091625, 1, 0, 1, 1, 1, 1, 1, 1
1.02311525, 1, 1, 1, 1, 1, 1, 1, 1
1.02314341666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02321883333333, 1, 1, 1, 1, 1, 1, 1, 1
1.023272875, 1, 0, 1, 1, 1, 1, 1, 1
1.023322375, 1, 1, 1, 1, 1, 1, 1, 1
1.02335054166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02347770833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02353170833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02358129166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02360941666667, 1, 0, 1, 1, 1, 1, 1, 1
1.023736625, 1, 1, 1, 1, 1, 1, 1, 1
1.02379070833333, 1, 0, 1, 1, 1, 1, 1, 1
1.02384016666667, 1, 1, 1, 1, 1, 1, 1, 1
1.02386833333333, 1, 0, 1, 1, 1, 1, 1, 1
1.02389195833333, 1, 1, 1, 1, 1, 1, 1, 1
1.02392016666667, 1, 0, 1, 1, 1, 1, 1, 1
1.02394375, 1, 1, 1, 1, 1, 1, 1, 1
1.02399779166667, 1, 0, 1, 1, 1, 1, 1, 1
1.02409904166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02412725, 1, 0, 1, 1, 1, 1, 1, 1
1.02417675, 1, 1, 1, 1, 1, 1, 1, 1
1.024204875, 1, 0, 1, 1, 1, 1, 1, 1
1.02422854166667, 1, 1, 1, 1, 1, 1, 1, 1
1.02425670833333, 1, 0, 1, 1, 1, 1, 1, 1
1.024358, 1, 1, 1, 1, 1, 1, 1, 1
1.28245354166667, 0, 1, 1, 1, 1, 1, 1, 1
1.2825295, 1, 1, 1, 1, 1, 1, 1, 1
1.28258358333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28263354166667, 1, 1, 1, 1, 1, 1, 1, 1
1.282661625, 0, 1, 1, 1, 1, 1, 1, 1
1.2826855, 1, 1, 1, 1, 1, 1, 1, 1
1.282713625, 0, 1, 1, 1, 1, 1, 1, 1
1.28273754166667, 1, 1, 1, 1, 1, 1, 1, 1
1.282791625, 0, 1, 1, 1, 1, 1, 1, 1
1.28289354166667, 1, 1, 1, 1, 1, 1, 1, 1
1.28292158333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28294554166667, 1, 1, 1, 1, 1, 1, 1, 1
1.282973625, 0, 1, 1, 1, 1, 1, 1, 1
1.28299758333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28305158333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28310158333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28312966666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28315358333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28318166666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28320558333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28323366666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28325758333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28328566666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28341358333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28344166666667, 0, 1, 1, 1, 1, 1, 1, 1
1.283465625, 1, 1, 1, 1, 1, 1, 1, 1
1.28349366666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28354358333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28357170833333, 0, 1, 1, 1, 1, 1, 1, 1
1.283595625, 1, 1, 1, 1, 1, 1, 1, 1
1.28375375, 0, 1, 1, 1, 1, 1, 1, 1
1.28377766666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28380570833333, 0, 1, 1, 1, 1, 1, 1, 1
1.283881625, 1, 1, 1, 1, 1, 1, 1, 1
1.28390970833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28393366666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28396170833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28398566666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28401375, 0, 1, 1, 1, 1, 1, 1, 1
1.28416766666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28419570833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28421966666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28427370833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28450570833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28453379166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28458370833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28461183333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28463570833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28466379166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28476575, 1, 1, 1, 1, 1, 1, 1, 1
1.28479379166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28502575, 1, 1, 1, 1, 1, 1, 1, 1
1.285053875, 0, 1, 1, 1, 1, 1, 1, 1
1.28510375, 1, 1, 1, 1, 1, 1, 1, 1
1.285131875, 0, 1, 1, 1, 1, 1, 1, 1
1.28515575, 1, 1, 1, 1, 1, 1, 1, 1
1.285183875, 0, 1, 1, 1, 1, 1, 1, 1
1.28528579166667, 1, 1, 1, 1, 1, 1, 1, 1
1.285313875, 0, 1, 1, 1, 1, 1, 1, 1
1.28549379166667, 1, 1, 1, 1, 1, 1, 1, 1
1.28557391666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28562383333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28570383333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28580583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28583395833333, 0, 1, 1, 1, 1, 1, 1, 1
1.285961875, 1, 1, 1, 1, 1, 1, 1, 1
1.28598995833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28606583333333, 1, 1, 1, 1, 1, 1, 1, 1
1.286093875, 0, 1, 1, 1, 1, 1, 1, 1
1.286117875, 1, 1, 1, 1, 1, 1, 1, 1
1.286171875, 0, 1, 1, 1, 1, 1, 1, 1
1.286195875, 1, 1, 1, 1, 1, 1, 1, 1
1.28622395833333, 0, 1, 1, 1, 1, 1, 1, 1
1.286325875, 1, 1, 1, 1, 1, 1, 1, 1
1.286354, 0, 1, 1, 1, 1, 1, 1, 1
1.28658591666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28661395833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28663791666667, 1, 1, 1, 1, 1, 1, 1, 1
1.286692, 0, 1, 1, 1, 1, 1, 1, 1
1.28671591666667, 1, 1, 1, 1, 1, 1, 1, 1
1.286744, 0, 1, 1, 1, 1, 1, 1, 1
1.28684595833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28687404166667, 0, 1, 1, 1, 1, 1, 1, 1
1.287106, 1, 1, 1, 1, 1, 1, 1, 1
1.28713395833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28736595833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28739408333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28762604166667, 1, 1, 1, 1, 1, 1, 1, 1
1.28765404166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28788604166667, 1, 1, 1, 1, 1, 1, 1, 1
1.28791416666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28814608333333, 1, 1, 1, 1, 1, 1, 1, 1
1.28817416666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28819804166667, 1, 1, 1, 1, 1, 1, 1, 1
1.28822616666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28827608333333, 1, 1, 1, 1, 1, 1, 1, 1
1.288304125, 0, 1, 1, 1, 1, 1, 1, 1
1.288328125, 1, 1, 1, 1, 1, 1, 1, 1
1.288356125, 0, 1, 1, 1, 1, 1, 1, 1
1.288380125, 1, 1, 1, 1, 1, 1, 1, 1
1.288434125, 0, 1, 1, 1, 1, 1, 1, 1
1.288484125, 1, 1, 1, 1, 1, 1, 1, 1
1.28851220833333, 0, 1, 1, 1, 1, 1, 1, 1
1.288536125, 1, 1, 1, 1, 1, 1, 1, 1
1.28859020833333, 0, 1, 1, 1, 1, 1, 1, 1
1.288640125, 1, 1, 1, 1, 1, 1, 1, 1
1.28869425, 0, 1, 1, 1, 1, 1, 1, 1
1.28884816666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28887616666667, 0, 1, 1, 1, 1, 1, 1, 1
1.28890016666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28895425, 0, 1, 1, 1, 1, 1, 1, 1
1.28897816666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28900625, 0, 1, 1, 1, 1, 1, 1, 1
1.28918616666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28921429166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28923816666667, 1, 1, 1, 1, 1, 1, 1, 1
1.28926620833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28936820833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28942220833333, 0, 1, 1, 1, 1, 1, 1, 1
1.28944620833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28947429166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28955020833333, 1, 1, 1, 1, 1, 1, 1, 1
1.28960429166667, 0, 1, 1, 1, 1, 1, 1, 1
1.28968025, 1, 1, 1, 1, 1, 1, 1, 1
1.28973433333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28986225, 1, 1, 1, 1, 1, 1, 1, 1
1.28991633333333, 0, 1, 1, 1, 1, 1, 1, 1
1.28994025, 1, 1, 1, 1, 1, 1, 1, 1
1.28999433333333, 0, 1, 1, 1, 1, 1, 1, 1
1.29001829166667, 1, 1, 1, 1, 1, 1, 1, 1
1.29007233333333, 0, 1, 1, 1, 1, 1, 1, 1
1.29009629166667, 1, 1, 1, 1, 1, 1, 1, 1
1.290124375, 0, 1, 1, 1, 1, 1, 1, 1
1.29020029166667, 1, 1, 1, 1, 1, 1, 1, 1
1.290254375, 0, 1, 1, 1, 1, 1, 1, 1
1.29027829166667, 1, 1, 1, 1, 1, 1, 1, 1
1.29033233333333, 0, 1, 1, 1, 1, 1, 1, 1
1.29038229166667, 1, 1, 1, 1, 1, 1, 1, 1
1.29041041666667, 0, 1, 1, 1, 1, 1, 1, 1
1.29048629166667, 1, 1, 1, 1, 1, 1, 1, 1
1.29051441666667, 0, 1, 1, 1, 1, 1, 1, 1
1.29059033333333, 1, 1, 1, 1, 1, 1, 1, 1
1.29064441666667, 0, 1, 1, 1, 1, 1, 1, 1
1.29072033333333, 1, 1, 1, 1, 1, 1, 1, 1
1.290774375, 0, 1, 1, 1, 1, 1, 1, 1
1.29085033333333, 1, 1, 1, 1, 1, 1, 1, 1
1.29087841666667, 0, 1, 1, 1, 1, 1, 1, 1
1.291006375, 1, 1, 1, 1, 1, 1, 1, 1
1.29103441666667, 0, 1, 1, 1, 1, 1, 1, 1
1.291266375, 1, 1, 1, 1, 1, 1, 1, 1
1.31536645833333, 0, 1, 1, 1, 1, 1, 1, 1
1.31544229166667, 1, 1, 1, 1, 1, 1, 1, 1
1.3154965, 0, 1, 1, 1, 1, 1, 1, 1
1.31554629166667, 1, 1, 1, 1, 1, 1, 1, 1
1.3155745, 0, 1, 1, 1, 1, 1, 1, 1
1.31559833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.3156265, 0, 1, 1, 1, 1, 1, 1, 1
1.31565029166667, 1, 1, 1, 1, 1, 1, 1, 1
1.31570441666667, 0, 1, 1, 1, 1, 1, 1, 1
1.31580633333333, 1, 1, 1, 1, 1, 1, 1, 1
1.315820625, 1, 0, 1, 1, 1, 1, 1, 1
1.31583445833333, 0, 0, 1, 1, 1, 1, 1, 1
1.31584425, 0, 1, 1, 1, 1, 1, 1, 1
1.31585833333333, 1, 1, 1, 1, 1, 1, 1, 1
1.31588654166667, 0, 1, 1, 1, 1, 1, 1, 1
1.31589829166667, 0, 0, 1, 1, 1, 1, 1, 1
1.31591033333333, 1, 0, 1, 1, 1, 1, 1, 1
1.31594779166667, 1, 1, 1, 1, 1, 1, 1, 1
1.31596454166667, 0, 1, 1, 1, 1, 1, 1, 1
1.31597595833333, 0, 0, 1, 1, 1, 1, 1, 1
1.315999625, 0, 1, 1, 1, 1, 1, 1, 1
