Time [s],Value,Parity Error,Framing Error
2.069832,C,,
2.070092,S,,
2.070352,A,,
2.070612,'250',,
2.070872,Q,,
2.071132,'160',,
2.071392,'0',,
2.071652,\n,,
2.071912,'0',,
2.072172,'11',,
2.072432,'192',,
2.072692,'14',,
2.072952,'185',,
2.073212,'155',,
2.073472,'0',,
2.073732,'11',,
2.073992,'248',,
2.074252,'0',,
2.074512,'0',,
2.074772,'0',,
2.075032,'0',,
2.075292,'160',,
2.075553,'128',,
2.075813,'160',,
2.076073,'129',,
2.076333,'169',,
2.076593,'154',,
2.076853,'176',,
2.077113,'139',,
2.077373,'19',,
2.077633,'140',,
2.077893,'4',,
2.078153,'8',,
2.080426,L,,
2.080686,C,,
2.080946,S,,
2.081207,A,,
2.081467,'250',,
2.081727,Q,,
2.081987,'160',,
2.082247,'0',,
2.082507,\n,,
2.082767,'0',,
2.083027,'11',,
2.083287,'192',,
2.083547,'14',,
2.083807,'185',,
2.084067,'155',,
2.084327,'0',,
2.084587,'11',,
2.084847,'252',,
2.085107,'0',,
2.085367,'0',,
2.085627,'0',,
2.085887,'0',,
2.086147,'160',,
2.086407,'128',,
2.086667,'160',,
2.086927,'129',,
2.087187,'169',,
2.087447,'154',,
2.087707,'176',,
2.087967,'139',,
2.088227,'19',,
2.088487,'140',,
2.088747,'4',,
2.089007,'8',,
2.369427,L,,
2.369687,C,,
2.369947,S,,
2.370207,A,,
2.370467,'250',,
2.370727,Q,,
2.370987,'160',,
2.371247,'0',,
2.371507,\n,,
2.371767,'0',,
2.372027,'11',,
2.372287,'192',,
2.372547,'14',,
2.372807,'185',,
2.373067,'155',,
2.373327,'0',,
2.373587,'11',,
2.373848,'252',,
2.374108,'0',,
2.374368,'0',,
2.374628,'0',,
2.374888,'0',,
2.375148,'160',,
2.375408,'128',,
2.375668,'160',,
2.375928,'129',,
2.376188,'169',,
2.376448,'154',,
2.376708,'176',,
2.376968,'139',,
2.377228,'19',,
2.377488,'140',,
2.377748,'4',,
2.378008,'8',,
2.66963,L,,
2.66989,C,,
2.67015,S,,
2.67041,A,,
2.67067,'250',,
2.67093,Q,,
2.67119,'160',,
2.67145,'0',,
2.67171,\n,,
2.67197,'0',,
2.67223,'11',,
2.67249,'192',,
2.67275,'14',,
2.67301,'185',,
2.67327,'155',,
2.67353,'0',,
2.67379,'11',,
2.67405,'252',,
2.67431,'0',,
2.67457,'0',,
2.67483,'0',,
2.67509,'0',,
2.675351,'160',,
2.675611,'128',,
2.675871,'160',,
2.676131,'129',,
2.676391,'169',,
2.676651,'154',,
2.676911,'176',,
2.677171,'139',,
2.677431,'19',,
2.677691,'140',,
2.677951,'4',,
2.678211,'8',,
2.969488,L,,
2.969748,C,,
2.970008,S,,
2.970268,A,,
2.970528,'250',,
2.970788,Q,,
2.971048,'160',,
2.971309,'0',,
2.971568,\n,,
2.971829,'0',,
2.972089,'11',,
2.972349,'192',,
2.972609,'14',,
2.972869,'185',,
2.973129,'155',,
2.973389,'0',,
2.973649,'11',,
2.973909,'252',,
2.974169,'0',,
2.974429,'0',,
2.974689,'0',,
2.974949,'0',,
2.975209,'160',,
2.975469,'128',,
2.975729,'160',,
2.975989,'129',,
2.976249,'169',,
2.976509,'154',,
2.976769,'176',,
2.977029,'139',,
2.977289,'19',,
2.977549,'140',,
2.977809,'4',,
2.978069,'8',,
3.140405,L,,
3.140665,C,,
3.140925,S,,
3.141185,A,,
3.141445,'250',,
3.141705,Q,,
3.141965,'160',,
3.142225,'0',,
3.142485,\n,,
3.142745,'0',,
3.143005,'11',,
3.143265,'192',,
3.143525,'14',,
3.143785,'185',,
3.144045,'155',,
3.144305,'0',,
3.144565,'11',,
3.144825,'248',,
3.145085,'0',,
3.145345,'0',,
3.145605,'0',,
3.145865,'0',,
3.146125,'160',,
3.146385,'128',,
3.146645,'160',,
3.146905,'129',,
3.147166,'169',,
3.147426,'154',,
3.147686,'176',,
3.147946,'139',,
3.148206,'19',,
3.148466,'140',,
3.148726,'4',,
3.148986,'8',,
3.270566,L,,
3.270826,C,,
3.271086,S,,
3.271346,A,,
3.271606,'250',,
3.271866,Q,,
3.272126,'160',,
3.272386,'0',,
3.272646,\n,,
3.272906,'0',,
3.273166,'11',,
3.273426,'192',,
3.273686,'14',,
3.273946,'185',,
3.274206,'155',,
3.274466,'0',,
3.274726,'11',,
3.274986,'252',,
3.275246,'0',,
3.275506,'0',,
3.275766,'0',,
3.276026,'0',,
3.276286,'160',,
3.276546,'128',,
3.276806,'160',,
3.277066,'129',,
3.277326,'169',,
3.277586,'154',,
3.277846,'176',,
3.278106,'139',,
3.278366,'19',,
3.278626,'140',,
3.278886,'4',,
3.279146,'8',,
3.569546,L,,
3.569806,C,,
3.570066,S,,
3.570326,A,,
3.570586,'250',,
3.570846,Q,,
3.571106,'160',,
3.571367,'0',,
3.571627,\n,,
3.571887,'0',,
3.572147,'11',,
3.572407,'192',,
3.572667,'14',,
3.572927,'185',,
3.573187,'155',,
3.573447,'0',,
3.573707,'11',,
3.573967,'252',,
3.574227,'0',,
3.574487,'0',,
3.574747,'0',,
3.575007,'0',,
3.575267,'160',,
3.575527,'128',,
3.575787,'160',,
3.576047,'129',,
3.576307,'169',,
3.576567,'154',,
3.576827,'176',,
3.577087,'139',,
3.577347,'19',,
3.577607,'140',,
3.577867,'4',,
3.578127,'8',,
3.869748,L,,
3.870008,C,,
3.870268,S,,
3.870528,A,,
3.870788,'250',,
3.871048,Q,,
3.871308,'160',,
3.871568,'0',,
3.871828,\n,,
3.872088,'0',,
3.872348,'11',,
3.872608,'192',,
3.872868,'14',,
3.873128,'185',,
3.873388,'155',,
3.873648,'0',,
3.873908,'11',,
3.874168,'252',,
3.874428,'0',,
3.874688,'0',,
3.874948,'0',,
3.875208,'0',,
3.875468,'160',,
3.875728,'128',,
3.875988,'160',,
3.876248,'129',,
3.876508,'169',,
3.876768,'154',,
3.877028,'176',,
3.877288,'139',,
3.877548,'19',,
3.877808,'140',,
3.878068,'4',,
3.878328,'8',,
4.169608,L,,
4.169868,C,,
4.170128,S,,
4.170388,A,,
4.170648,'250',,
4.170908,Q,,
4.171168,'160',,
4.171428,'0',,
4.171688,\n,,
4.171948,'0',,
4.172208,'11',,
4.172468,'192',,
4.172728,'14',,
4.172988,'185',,
4.173248,'155',,
4.173508,'0',,
4.173768,'11',,
4.174028,'252',,
4.174288,'0',,
4.174548,'0',,
4.174808,'0',,
4.175068,'0',,
4.175328,'160',,
4.175588,'128',,
4.175848,'160',,
4.176108,'129',,
4.176368,'169',,
4.176628,'154',,
4.176888,'176',,
4.177148,'139',,
4.177408,'19',,
4.177668,'140',,
4.177928,'4',,
4.178188,'8',,
4.469807,L,,
4.470067,C,,
4.470327,S,,
4.470587,A,,
4.470847,'250',,
4.471107,Q,,
4.471367,'160',,
4.471627,'0',,
4.471887,\n,,
4.472148,'0',,
4.472408,'11',,
4.472668,'192',,
4.472928,'14',,
4.473188,'185',,
4.473448,'155',,
4.473708,'0',,
4.473968,'11',,
4.474228,'252',,
4.474488,'0',,
4.474748,'0',,
4.475008,'0',,
4.475268,'0',,
4.475528,'160',,
4.475788,'128',,
4.476048,'160',,
4.476308,'129',,
4.476568,'169',,
4.476828,'154',,
4.477088,'176',,
4.477348,'139',,
4.477608,'19',,
4.477868,'140',,
4.478128,'4',,
4.478388,'8',,
4.769666,L,,
4.769926,C,,
4.770186,S,,
4.770446,A,,
4.770706,'250',,
4.770966,Q,,
4.771226,'160',,
4.771486,'0',,
4.771746,\n,,
4.772006,'0',,
4.772266,'11',,
4.772526,'192',,
4.772786,'14',,
4.773046,'185',,
4.773306,'155',,
4.773566,'0',,
4.773826,'11',,
4.774086,'252',,
4.774346,'0',,
4.774606,'0',,
4.774866,'0',,
4.775126,'0',,
4.775386,'160',,
4.775646,'128',,
4.775906,'160',,
4.776166,'129',,
4.776426,'169',,
4.776686,'154',,
4.776946,'176',,
4.777206,'139',,
4.777466,'19',,
4.777726,'140',,
4.777986,'4',,
4.778246,'8',,
