Time [s],Value,Parity Error,Framing Error
2.199602,Q,,
2.199862,'160',,
2.200122,'0',,
2.200382,\n,,
2.200642,h,,
2.200902,'29',,
2.201162,'232',,
2.201422,'30',,
2.201682,'185',,
2.201942,'155',,
2.202202,'232',,
2.202462,'23',,
2.202722,p,,
2.202982,'0',,
2.203242,'0',,
2.203502,'0',,
2.203762,'0',,
2.204022,'169',,
2.204282,'154',,
2.204542,a,,
2.204802,'141',,
2.205062,'160',,
2.205322,'128',,
2.205582,'176',,
2.205842,'139',,
2.206102,'19',,
2.206362,'140',,
2.206622,'4',,
2.206882,'8',,
2.208303,L,,
2.208563,C,,
2.208823,S,,
2.209083,A,,
2.209343,'250',,
2.209603,Q,,
2.209863,'160',,
2.210123,'0',,
2.210383,\n,,
2.210643,h,,
2.210903,'29',,
2.211163,'232',,
2.211423,'30',,
2.211683,'185',,
2.211943,'155',,
2.212203,'232',,
2.212463,'23',,
2.212723,'240',,
2.212983,'0',,
2.213243,'0',,
2.213503,'0',,
2.213763,'0',,
2.214023,'169',,
2.214283,'154',,
2.214543,a,,
2.214803,'141',,
2.215063,'160',,
2.215323,'128',,
2.215583,'176',,
2.215843,'139',,
2.216103,'19',,
2.216363,'140',,
2.216623,'4',,
2.216883,'8',,
2.238308,L,,
2.238568,C,,
2.238828,S,,
2.239088,A,,
2.239348,'250',,
2.239608,Q,,
2.239868,'160',,
2.240128,'0',,
2.240388,\n,,
2.240648,h,,
2.240908,'29',,
2.241168,'232',,
2.241428,'30',,
2.241688,'185',,
2.241948,'155',,
2.242208,'232',,
2.242468,'23',,
2.242728,'248',,
2.242988,'0',,
2.243248,'0',,
2.243508,'0',,
2.243769,'0',,
2.244029,'169',,
2.244289,'154',,
2.244549,a,,
2.244809,'141',,
2.245069,'160',,
2.245329,'128',,
2.245589,'176',,
2.245849,'139',,
2.246109,'19',,
2.246369,'140',,
2.246629,'4',,
2.246889,'8',,
2.267538,L,,
2.267798,C,,
2.268058,S,,
2.268318,A,,
2.268578,'250',,
2.268838,Q,,
2.269098,'160',,
2.269358,'0',,
2.269618,\n,,
2.269878,h,,
2.270138,'29',,
2.270398,'232',,
2.270658,'30',,
2.270918,'185',,
2.271178,'155',,
2.271438,'232',,
2.271698,'23',,
2.271959,'248',,
2.272219,'0',,
2.272479,'0',,
2.272739,'0',,
2.272999,'0',,
2.273259,'169',,
2.273519,'154',,
2.273779,a,,
2.274039,'141',,
2.274299,'160',,
2.274559,'128',,
2.274819,'176',,
2.275079,'139',,
2.275339,'19',,
2.275599,'140',,
2.275859,'4',,
2.276119,'8',,
2.278435,L,,
2.278695,C,,
2.278955,S,,
2.279215,A,,
2.279475,'250',,
2.279735,Q,,
2.279995,'160',,
2.280255,'0',,
2.280515,\n,,
2.280775,h,,
2.281035,'29',,
2.281295,'232',,
2.281555,'30',,
2.281815,'185',,
2.282075,'155',,
2.282335,'232',,
2.282595,'23',,
2.282855,'252',,
2.283115,'0',,
2.283375,'0',,
2.283635,'0',,
2.283895,'0',,
2.284155,'169',,
2.284415,'154',,
2.284675,a,,
2.284935,'141',,
2.285195,'160',,
2.285455,'128',,
2.285715,'176',,
2.285976,'139',,
2.286236,'19',,
2.286496,'140',,
2.286756,'4',,
2.287016,'8',,
2.388456,L,,
2.388717,C,,
2.388977,S,,
2.389237,A,,
2.389497,'250',,
2.389757,Q,,
2.390017,'160',,
2.390277,'0',,
2.390537,\n,,
2.390797,h,,
2.391057,'29',,
2.391317,'232',,
2.391577,'30',,
2.391837,'185',,
2.392097,'155',,
2.392357,'232',,
2.392617,'23',,
2.392877,'254',,
2.393137,'0',,
2.393397,'0',,
2.393657,'0',,
2.393917,'0',,
2.394177,'169',,
2.394437,'154',,
2.394697,a,,
2.394957,'141',,
2.395217,'160',,
2.395477,'128',,
2.395737,'176',,
2.395997,'139',,
2.396257,'19',,
2.396517,'140',,
2.396777,'4',,
2.397037,'8',,
2.567395,L,,
2.567655,C,,
2.567915,S,,
2.568175,A,,
2.568435,'250',,
2.568695,Q,,
2.568955,'160',,
2.569215,'0',,
2.569475,\n,,
2.569735,h,,
2.569995,'29',,
2.570255,'232',,
2.570515,'30',,
2.570775,'185',,
2.571035,'155',,
2.571295,'232',,
2.571555,'23',,
2.571815,'254',,
2.572075,'0',,
2.572335,'0',,
2.572595,'0',,
2.572855,'0',,
2.573115,'169',,
2.573375,'154',,
2.573635,a,,
2.573895,'141',,
2.574155,'160',,
2.574415,'128',,
2.574675,'176',,
2.574935,'139',,
2.575195,'19',,
2.575456,'140',,
2.575716,'4',,
2.575976,'8',,
2.867596,L,,
2.867856,C,,
2.868116,S,,
2.868376,A,,
2.868636,'250',,
2.868896,Q,,
2.869156,'160',,
2.869416,'0',,
2.869676,\n,,
2.869936,h,,
2.870196,'29',,
2.870456,'232',,
2.870716,'30',,
2.870976,'185',,
2.871236,'155',,
2.871496,'232',,
2.871756,'23',,
2.872016,'254',,
2.872276,'0',,
2.872536,'0',,
2.872796,'0',,
2.873056,'0',,
2.873316,'169',,
2.873576,'154',,
2.873836,a,,
2.874097,'141',,
2.874357,'160',,
2.874617,'128',,
2.874877,'176',,
2.875137,'139',,
2.875397,'19',,
2.875657,'140',,
2.875917,'4',,
2.876177,'8',,
3.167453,L,,
3.167713,C,,
3.167973,S,,
3.168233,A,,
3.168493,'250',,
3.168753,Q,,
3.169013,'160',,
3.169273,'0',,
3.169533,\n,,
3.169793,h,,
3.170053,'29',,
3.170313,'232',,
3.170573,'30',,
3.170833,'185',,
3.171093,'155',,
3.171353,'232',,
3.171613,'23',,
3.171873,'254',,
3.172133,'0',,
3.172393,'0',,
3.172653,'0',,
3.172913,'0',,
3.173173,'169',,
3.173433,'154',,
3.173693,a,,
3.173953,'141',,
3.174213,'160',,
3.174473,'128',,
3.174733,'176',,
3.174993,'139',,
3.175253,'19',,
3.175513,'140',,
3.175773,'4',,
3.176033,'8',,
3.467655,L,,
3.467915,C,,
3.468175,S,,
3.468435,A,,
3.468695,'250',,
3.468955,Q,,
3.469215,'160',,
3.469475,'0',,
3.469735,\n,,
3.469996,h,,
3.470256,'29',,
3.470516,'232',,
3.470776,'30',,
3.471036,'185',,
3.471296,'155',,
3.471556,'232',,
3.471816,'23',,
3.472076,'254',,
3.472336,'0',,
3.472596,'0',,
3.472856,'0',,
3.473116,'0',,
3.473376,'169',,
3.473636,'154',,
3.473896,a,,
3.474156,'141',,
3.474416,'160',,
3.474676,'128',,
3.474936,'176',,
3.475196,'139',,
3.475456,'19',,
3.475716,'140',,
3.475976,'4',,
3.476236,'8',,
3.767514,L,,
3.767774,C,,
3.768034,S,,
3.768294,A,,
3.768554,'250',,
3.768814,Q,,
3.769074,'160',,
3.769334,'0',,
3.769594,\n,,
3.769854,h,,
3.770114,'29',,
3.770374,'232',,
3.770634,'30',,
3.770894,'185',,
3.771154,'155',,
3.771414,'232',,
3.771674,'23',,
3.771934,'254',,
3.772194,'0',,
3.772454,'0',,
3.772714,'0',,
3.772974,'0',,
3.773234,'169',,
3.773494,'154',,
3.773754,a,,
3.774014,'141',,
3.774274,'160',,
3.774534,'128',,
3.774794,'176',,
3.775054,'139',,
3.775314,'19',,
3.775574,'140',,
3.775834,'4',,
3.776094,'8',,
4.067713,L,,
4.067973,C,,
4.068233,S,,
4.068493,A,,
4.068753,'250',,
4.069013,Q,,
4.069273,'160',,
4.069533,'0',,
4.069793,\n,,
4.070053,h,,
4.070313,'29',,
4.070573,'232',,
4.070833,'30',,
4.071093,'185',,
4.071353,'155',,
4.071613,'232',,
4.071873,'23',,
4.072133,'254',,
4.072394,'0',,
4.072654,'0',,
4.072914,'0',,
4.073174,'0',,
4.073434,'169',,
4.073694,'154',,
4.073954,a,,
4.074214,'141',,
4.074474,'160',,
4.074734,'128',,
4.074994,'176',,
4.075254,'139',,
4.075514,'19',,
4.075774,'140',,
4.076034,'4',,
4.076294,'8',,
4.367573,L,,
4.367833,C,,
4.368093,S,,
4.368353,A,,
4.368613,'250',,
4.368873,Q,,
4.369133,'160',,
4.369393,'0',,
4.369653,\n,,
4.369913,h,,
4.370173,'29',,
4.370433,'232',,
4.370693,'30',,
4.370953,'185',,
4.371213,'155',,
4.371473,'232',,
4.371733,'23',,
4.371993,'254',,
4.372253,'0',,
4.372513,'0',,
4.372773,'0',,
4.373033,'0',,
4.373294,'169',,
4.373554,'154',,
4.373814,a,,
4.374074,'141',,
4.374334,'160',,
4.374594,'128',,
4.374854,'176',,
4.375114,'139',,
4.375374,'19',,
4.375634,'140',,
4.375894,'4',,
4.376154,'8',,
4.667774,L,,
4.668034,C,,
4.668294,S,,
4.668554,A,,
4.668814,'250',,
4.669074,Q,,
4.669334,'160',,
4.669594,'0',,
4.669854,\n,,
4.670114,h,,
4.670374,'29',,
4.670634,'232',,
4.670894,'30',,
4.671154,'185',,
4.671414,'155',,
4.671675,'232',,
4.671935,'23',,
4.672195,'254',,
4.672455,'0',,
4.672715,'0',,
4.672975,'0',,
4.673235,'0',,
4.673495,'169',,
4.673755,'154',,
4.674015,a,,
4.674275,'141',,
4.674535,'160',,
4.674795,'128',,
4.675055,'176',,
4.675315,'139',,
4.675575,'19',,
4.675835,'140',,
4.676095,'4',,
4.676355,'8',,
4.808979,L,,
4.809239,C,,
4.809499,S,,
4.809759,A,,
4.810019,'250',,
4.810279,Q,,
4.81054,'160',,
4.8108,'0',,
4.81106,\n,,
4.81132,h,,
4.81158,'29',,
4.81184,'232',,
4.8121,'30',,
4.81236,'185',,
4.81262,'155',,
4.81288,'232',,
4.81314,'23',,
4.8134,'254',,
4.81366,'0',,
4.81392,'0',,
4.81418,'0',,
4.81444,'0',,
4.8147,'169',,
4.81496,'154',,
4.81522,a,,
4.81548,'141',,
4.81574,'160',,
4.816,'128',,
4.81626,'176',,
4.81652,'139',,
4.81678,'19',,
4.81704,'140',,
4.8173,'4',,
4.81756,'8',,
4.967631,L,,
4.967891,C,,
4.968151,S,,
4.968411,A,,
4.968671,'250',,
4.968931,Q,,
4.969191,'160',,
4.969451,'0',,
4.969711,\n,,
4.969971,h,,
4.970231,'29',,
4.970491,'232',,
4.970751,'30',,
4.971011,'185',,
4.971271,'155',,
4.971531,'232',,
4.971791,'23',,
4.972051,'254',,
4.972311,'0',,
4.972571,'0',,
4.972831,'0',,
4.973091,'0',,
4.973351,'169',,
4.973611,'154',,
4.973871,a,,
4.974131,'141',,
4.974391,'160',,
4.974651,'128',,
4.974911,'176',,
4.975171,'139',,
4.975432,'19',,
4.975692,'140',,
4.975952,'4',,
4.976212,'8',,
