Time [s],Value,Parity Error,Framing Error
1.645327,'252',,
1.645587,'0',,
1.645847,'0',,
1.646107,'0',,
1.646367,'0',,
1.646627,'160',,
1.646887,'128',,
1.647147,'169',,
1.647407,'155',,
1.647667,'160',,
1.647927,'128',,
1.648187,'176',,
1.648447,'139',,
1.648707,'19',,
1.648967,'140',,
1.649227,'4',,
1.649487,'8',,
1.813757,L,,
1.814017,C,,
1.814277,S,,
1.814537,A,,
1.814797,'250',,
1.815057,Q,,
1.815317,'160',,
1.815577,'0',,
1.815837,\n,,
1.816097,'0',,
1.816357,'1',,
1.816617,'0',,
1.816877,\n,,
1.817137,'248',,
1.817397,'31',,
1.817657,H,,
1.817917,'31',,
1.818177,'252',,
1.818437,'0',,
1.818697,'0',,
1.818957,'0',,
1.819217,'0',,
1.819477,'169',,
1.819737,'154',,
1.819997,'169',,
1.820257,'155',,
1.820517,'225',,
1.820777,'142',,
1.821037,'176',,
1.821297,'139',,
1.821557,'19',,
1.821817,'140',,
1.822078,'4',,
1.822338,'8',,
1.931799,L,,
1.932059,C,,
1.932319,S,,
1.932579,A,,
1.932839,'250',,
1.933099,Q,,
1.933359,'160',,
1.933619,'0',,
1.933879,\n,,
1.934139,'0',,
1.934399,'1',,
1.934659,'0',,
1.934919,\n,,
1.935179,'248',,
1.935439,'31',,
1.935699,H,,
1.935959,'31',,
1.936219,'254',,
1.936479,'0',,
1.936739,'0',,
1.936999,'0',,
1.937259,'0',,
1.937519,'169',,
1.937779,'154',,
1.938039,'169',,
1.938299,'155',,
1.938559,'225',,
1.938819,'142',,
1.939079,'176',,
1.939339,'139',,
1.939599,'19',,
1.939859,'140',,
1.940119,'4',,
1.940379,'8',,
1.940766,L,,
1.941026,C,,
1.941286,S,,
1.941546,A,,
1.941806,'250',,
1.942066,Q,,
1.942326,'160',,
1.942586,'0',,
1.942846,\n,,
1.943106,'0',,
1.943367,'1',,
1.943627,'0',,
1.943887,\n,,
1.944147,'248',,
1.944407,'31',,
1.944667,H,,
1.944927,'31',,
1.945187,'254',,
1.945447,'0',,
1.945707,'0',,
1.945967,'0',,
1.946227,'0',,
1.946487,'169',,
1.946747,'154',,
1.947007,'169',,
1.947267,'155',,
1.947527,'225',,
1.947787,'142',,
1.948047,'176',,
1.948307,'139',,
1.948567,'19',,
1.948827,'140',,
1.949087,'4',,
1.949347,'8',,
1.951679,L,,
1.951939,C,,
1.952199,S,,
1.952459,A,,
1.952719,'250',,
1.952979,Q,,
1.953239,'160',,
1.953499,'0',,
1.953759,\n,,
1.954019,'0',,
1.954279,'1',,
1.954539,'0',,
1.9548,\n,,
1.95506,'248',,
1.95532,'31',,
1.95558,H,,
1.95584,'31',,
1.9561,'255',,
1.95636,'0',,
1.95662,'0',,
1.95688,'0',,
1.95714,'0',,
1.9574,'169',,
1.95766,'154',,
1.95792,'169',,
1.95818,'155',,
1.95844,'225',,
1.9587,'142',,
1.95896,'176',,
1.95922,'139',,
1.95948,'19',,
1.95974,'140',,
1.96,'4',,
1.96026,'8',,
1.971683,L,,
1.971943,C,,
1.972203,S,,
1.972463,A,,
1.972723,'250',,
1.972983,Q,,
1.973243,'160',,
1.973503,'0',,
1.973764,\n,,
1.974024,'0',,
1.974284,'1',,
1.974544,'0',,
1.974804,\n,,
1.975064,'248',,
1.975324,'31',,
1.975584,H,,
1.975844,'31',,
1.976104,'255',,
1.976364,'16',,
1.976624,'0',,
1.976884,'0',,
1.977144,'0',,
1.977404,'169',,
1.977664,'154',,
1.977924,'169',,
1.978184,'155',,
1.978444,'225',,
1.978704,'142',,
1.978964,'176',,
1.979224,'139',,
1.979484,'19',,
1.979744,'140',,
1.980004,'4',,
1.980264,'8',,
1.991687,L,,
1.991947,C,,
1.992207,S,,
1.992467,A,,
1.992727,'250',,
1.992988,Q,,
1.993248,'160',,
1.993508,'0',,
1.993768,\n,,
1.994028,'0',,
1.994288,'1',,
1.994548,'0',,
1.994808,\n,,
1.995068,'248',,
1.995328,'31',,
1.995588,H,,
1.995848,'31',,
1.996108,'255',,
1.996368,0,,
1.996628,'0',,
1.996888,'0',,
1.997148,'0',,
1.997408,'169',,
1.997668,'154',,
1.997928,'169',,
1.998188,'155',,
1.998448,'225',,
1.998708,'142',,
1.998968,'176',,
1.999228,'139',,
1.999488,'19',,
1.999748,'140',,
2.000008,'4',,
2.000268,'8',,
2.021701,L,,
2.021961,C,,
2.022221,S,,
2.022481,A,,
2.022741,'250',,
2.023001,Q,,
2.023261,'160',,
2.023521,'0',,
2.023781,\n,,
2.024041,'0',,
2.024301,'1',,
2.024561,'0',,
2.024821,\n,,
2.025081,'248',,
2.025341,'31',,
2.025601,H,,
2.025861,'31',,
2.026121,'255',,
2.026381,p,,
2.026641,'0',,
2.026901,'0',,
2.027161,'0',,
2.027421,'169',,
2.027681,'154',,
2.027942,'169',,
2.028202,'155',,
2.028462,'225',,
2.028722,'142',,
2.028982,'176',,
2.029242,'139',,
2.029502,'19',,
2.029762,'140',,
2.030022,'4',,
2.030282,'8',,
2.081864,L,,
2.082124,C,,
2.082384,S,,
2.082644,A,,
2.082904,'250',,
2.083164,Q,,
2.083424,'160',,
2.083685,'0',,
2.083945,\n,,
2.084205,'0',,
2.084465,'1',,
2.084725,'0',,
2.084985,\n,,
2.085245,'248',,
2.085505,'31',,
2.085765,H,,
2.086025,'31',,
2.086285,'255',,
2.086545,'240',,
2.086805,'0',,
2.087065,'0',,
2.087325,'0',,
2.087585,'169',,
2.087845,'154',,
2.088105,'169',,
2.088365,'155',,
2.088625,'225',,
2.088885,'142',,
2.089145,'176',,
2.089405,'139',,
2.089665,'19',,
2.089925,'140',,
2.090185,'4',,
2.090445,'8',,
2.231712,L,,
2.231972,C,,
2.232232,S,,
2.232492,A,,
2.232752,'250',,
2.233012,Q,,
2.233272,'160',,
2.233532,'0',,
2.233792,\n,,
2.234052,'0',,
2.234313,'1',,
2.234573,'0',,
2.234833,\n,,
2.235093,'248',,
2.235353,'31',,
2.235613,H,,
2.235873,'31',,
2.236133,'255',,
2.236393,'248',,
2.236653,'0',,
2.236913,'0',,
2.237173,'0',,
2.237433,'169',,
2.237693,'154',,
2.237953,'169',,
2.238213,'155',,
2.238473,'225',,
2.238733,'142',,
2.238993,'176',,
2.239253,'139',,
2.239513,'19',,
2.239773,'140',,
2.240033,'4',,
2.240293,'8',,
2.240966,L,,
2.241226,C,,
2.241486,S,,
2.241746,A,,
2.242006,'250',,
2.242266,Q,,
2.242526,'160',,
2.242786,'0',,
2.243046,\n,,
2.243306,'0',,
2.243566,'1',,
2.243826,'0',,
2.244086,\n,,
2.244346,'248',,
2.244606,'31',,
2.244866,H,,
2.245126,'31',,
2.245386,'255',,
2.245646,'248',,
2.245906,'0',,
2.246166,'0',,
2.246426,'0',,
2.246686,'169',,
2.246947,'154',,
2.247207,'169',,
2.247467,'155',,
2.247727,'225',,
2.247987,'142',,
2.248247,'176',,
2.248507,'139',,
2.248767,'19',,
2.249027,'140',,
2.249287,'4',,
2.249547,'8',,
2.361849,L,,
2.362109,C,,
2.362369,S,,
2.362629,A,,
2.362889,'250',,
2.363149,Q,,
2.363409,'160',,
2.363669,'0',,
2.363929,\n,,
2.364189,'0',,
2.364449,'1',,
2.364709,'0',,
2.364969,\n,,
2.365229,'248',,
2.365489,'31',,
2.365749,H,,
2.366009,'31',,
2.366269,'255',,
2.366529,'252',,
2.366789,'0',,
2.367049,'0',,
2.367309,'0',,
2.367569,'169',,
2.367829,'154',,
2.368089,'169',,
2.368349,'155',,
2.368609,'225',,
2.368869,'142',,
2.369129,'176',,
2.369389,'139',,
2.369649,'19',,
2.369909,'140',,
2.370169,'4',,
2.370429,'8',,
2.540826,L,,
2.541086,C,,
2.541346,S,,
2.541606,A,,
2.541866,'250',,
2.542126,Q,,
2.542386,'160',,
2.542646,'0',,
2.542906,\n,,
2.543166,'0',,
2.543426,'1',,
2.543686,'0',,
2.543946,\n,,
2.544206,'248',,
2.544466,'31',,
2.544726,H,,
2.544986,'31',,
2.545246,'255',,
2.545506,'252',,
2.545766,'0',,
2.546026,'0',,
2.546286,'0',,
2.546547,'169',,
