Time [s],Value,Parity Error,Framing Error
1.00388116666667,A,,
1.004141125,L,,
1.00440116666667,~,,
1.00466125,R,,
1.00492125,E,,
1.00518129166667,A,,
1.00544125,D,,
1.005701375,Y,,
1.28245354166667,L,,
1.282713625,C,,
1.282973625,S,,
1.28323366666667,A,,
1.28349366666667,'250',,
1.28375375,Q,,
1.28401375,'160',,
1.28427370833333,'0',,
1.28453379166667,\n,,
1.28479379166667,'0',,
1.285053875,\n,,
1.285313875,'192',,
1.28557391666667,'14',,
1.28583395833333,'16',,
1.286093875,'11',,
1.286354,'0',,
1.28661395833333,'11',,
1.28687404166667,'0',,
1.28713395833333,'0',,
1.28739408333333,'0',,
1.28765404166667,'0',,
1.28791416666667,'0',,
1.28817416666667,'169',,
1.288434125,'154',,
1.28869425,'160',,
1.28895425,'1',,
1.28921429166667,a,,
1.28947429166667,'140',,
1.28973433333333,'176',,
1.28999433333333,'139',,
1.290254375,'19',,
1.29051441666667,'140',,
1.290774375,'4',,
1.29103441666667,'0',,
1.31536645833333,L,,
1.3156265,C,,
1.31588654166667,S,,
1.31614658333333,A,,
1.31640658333333,'250',,
1.31666658333333,Q,,
1.31692666666667,'160',,
1.31718666666667,'0',,
1.31744658333333,\n,,
1.31770670833333,'0',,
1.31796670833333,'11',,
1.31822679166667,'192',,
1.31848670833333,'14',,
1.31874683333333,'16',,
1.31900683333333,'11',,
1.319266875,'0',,
1.319526875,'11',,
1.31978691666667,'0',,
1.320047,'0',,
1.32030691666667,'0',,
1.32056695833333,'0',,
1.320827,'0',,
1.32108708333333,'169',,
1.32134708333333,'154',,
1.32160704166667,'160',,
1.321867125,'1',,
1.32212716666667,a,,
1.32238716666667,'140',,
1.32264720833333,'176',,
1.32290725,'139',,
1.32316725,'19',,
1.32342725,'140',,
1.32368729166667,'4',,
1.32394729166667,'8',,
1.32531895833333,L,,
1.32557904166667,C,,
1.325839,S,,
1.32609908333333,A,,
1.32635904166667,'250',,
1.326619125,Q,,
1.32687908333333,'160',,
1.327139125,'0',,
1.327399125,\n,,
1.32765916666667,'0',,
1.32791920833333,'11',,
1.32817920833333,'192',,
1.32843925,'14',,
1.32869929166667,'16',,
1.32895933333333,'11',,
1.32921933333333,'0',,
1.32947929166667,'11',,
1.32973941666667,'0',,
1.32999975,'0',,
1.33025920833333,'0',,
1.33051945833333,'0',,
1.3307795,'0',,
1.3310395,'169',,
1.3312995,'154',,
1.33155958333333,'160',,
1.33181958333333,'1',,
1.33207966666667,a,,
1.33233966666667,'140',,
1.33259966666667,'176',,
1.33285970833333,'139',,
1.33311966666667,'19',,
1.33337975,'140',,
1.33363975,'4',,
1.33389983333333,'8',,
1.51412875,L,,
1.51438875,C,,
1.51464879166667,S,,
1.51490883333333,A,,
1.515168875,'250',,
1.515428875,Q,,
1.51568891666667,'160',,
1.51594891666667,'0',,
1.516209,\n,,
1.516469,'0',,
1.516729,'11',,
1.51698908333333,'192',,
1.51724904166667,'14',,
1.51750908333333,'16',,
1.517769125,'11',,
1.51802916666667,'0',,
1.51828916666667,'11',,
1.51854916666667,'0',,
1.51880925,'0',,
1.51906925,'0',,
1.51932929166667,'0',,
1.51958929166667,'0',,
1.51984933333333,'169',,
1.520109375,'154',,
1.52036933333333,'160',,
1.52062941666667,'1',,
1.52088945833333,a,,
1.52114945833333,'140',,
1.52140945833333,'176',,
1.5216695,'139',,
1.52192954166667,'19',,
1.52218958333333,'140',,
1.52244958333333,'4',,
1.522709625,'8',,
1.575049625,L,,
1.57530958333333,C,,
1.57556966666667,S,,
1.575829625,A,,
1.57608970833333,'250',,
1.57634970833333,Q,,
1.57660975,'160',,
1.57686979166667,'0',,
1.57712983333333,\n,,
1.57738983333333,'0',,
1.57764979166667,'11',,
1.57790991666667,'192',,
1.578169875,'14',,
1.57842995833333,'16',,
1.57868995833333,'11',,
1.57895004166667,'0',,
1.57921004166667,'11',,
1.57947004166667,'16',,
1.579730125,'0',,
1.57999008333333,'0',,
1.58025016666667,'0',,
1.580510125,'0',,
1.58077020833333,'169',,
1.58103020833333,'154',,
1.58129020833333,'160',,
1.58155025,'1',,
1.58181025,a,,
1.58207033333333,'140',,
1.58233033333333,'176',,
1.58259041666667,'139',,
1.58285041666667,'19',,
1.58311045833333,'140',,
1.58337045833333,'4',,
1.58363045833333,'8',,
1.59505208333333,L,,
1.59531216666667,C,,
1.59557216666667,S,,
1.59583216666667,A,,
1.59609225,'250',,
1.59635225,Q,,
1.59661229166667,'160',,
1.59687229166667,'0',,
1.597132375,\n,,
1.59739229166667,'0',,
1.59765241666667,'11',,
1.59791241666667,'192',,
1.598172375,'14',,
1.5984325,'16',,
1.5986925,'11',,
1.59895254166667,'0',,
1.59921254166667,'11',,
1.59947258333333,0,,
1.59973258333333,'0',,
1.59999258333333,'0',,
1.60025266666667,'0',,
1.60051266666667,'0',,
1.60077270833333,'169',,
1.60103270833333,'154',,
1.60129279166667,'160',,
1.60155279166667,'1',,
1.60181275,a,,
1.602072875,'140',,
1.60233279166667,'176',,
1.60259291666667,'139',,
1.602852875,'19',,
1.60311295833333,'140',,
1.60337295833333,'4',,
1.603633,'8',,
1.60505495833333,L,,
1.605315,C,,
1.605575,S,,
1.605835,A,,
1.60609508333333,'250',,
1.60635516666667,Q,,
1.606615125,'160',,
1.60687520833333,'0',,
1.60713520833333,\n,,
1.60739520833333,'0',,
1.60765529166667,'11',,
1.60791529166667,'192',,
1.60817529166667,'14',,
1.60843533333333,'16',,
1.60869529166667,'11',,
1.608955375,'0',,
1.60921541666667,'11',,
1.60947545833333,p,,
1.60973545833333,'0',,
1.6099955,'0',,
1.6102555,'0',,
1.61051558333333,'0',,
1.61077554166667,'169',,
1.61103554166667,'154',,
1.611295625,'160',,
1.611555625,'1',,
1.61181566666667,a,,
1.61207570833333,'140',,
1.61233575,'176',,
1.61259575,'139',,
1.61285575,'19',,
1.61311583333333,'140',,
1.61337579166667,'4',,
1.613635875,'8',,
1.62505754166667,L,,
1.62531754166667,C,,
1.62557758333333,S,,
1.62583758333333,A,,
