Time [s],Value,Parity Error,Framing Error
1.636794,\n,,
1.643998,S,,
1.644257,W,,
1.644516,D,,
1.644775,R,,
1.645034,8,,
1.645293,2,,
1.645552,0,,
1.645811,1,,
1.64607,0,,
1.646328,0,,
1.646587,\r,,
1.646846,\n,,
1.654,S,,
1.654259,W,,
1.654518,D,,
1.654777,R,,
1.655036,8,,
1.655295,1,,
1.655553,0,,
1.655812,1,,
1.656071,0,,
1.65633,0,,
1.656589,\r,,
1.656847,\n,,
1.664,S,,
1.664259,W,,
1.664518,D,,
1.664777,R,,
1.665036,8,,
1.665295,2,,
1.665554,0,,
1.665812,1,,
1.666072,0,,
1.66633,0,,
1.666589,\r,,
1.666848,\n,,
1.7038,S,,
1.704059,W,,
1.704318,D,,
1.704577,R,,
1.704835,8,,
1.705094,1,,
1.705353,0,,
1.705612,1,,
1.705871,0,,
1.70613,0,,
1.706389,\r,,
1.706648,\n,,
1.713793,S,,
1.714052,W,,
1.714311,D,,
1.71457,R,,
1.714829,8,,
1.715088,2,,
1.715347,0,,
1.715606,1,,
1.715865,0,,
1.716123,0,,
1.716383,\r,,
1.716641,\n,,
1.733745,S,,
1.734004,W,,
1.734263,D,,
1.734522,R,,
1.734781,8,,
1.73504,1,,
1.735299,0,,
1.735557,1,,
1.735817,0,,
1.736075,0,,
1.736334,\r,,
1.736593,\n,,
1.743674,S,,
1.743933,W,,
1.744192,D,,
1.744451,R,,
1.74471,8,,
1.744968,2,,
1.745227,0,,
1.745486,1,,
1.745745,0,,
1.746004,0,,
1.746263,\r,,
1.746522,\n,,
1.763423,S,,
1.763682,W,,
1.763941,D,,
1.7642,R,,
1.764459,8,,
1.764718,1,,
1.764977,0,,
1.765236,1,,
1.765495,0,,
1.765753,0,,
1.766012,\r,,
1.766271,\n,,
1.773381,S,,
1.77364,W,,
1.773899,D,,
1.774158,R,,
1.774417,8,,
1.774676,2,,
1.774935,0,,
1.775194,1,,
1.775453,0,,
1.775712,0,,
1.77597,\r,,
1.77623,\n,,
1.803255,S,,
1.803514,W,,
1.803773,D,,
1.804032,R,,
1.804291,8,,
1.80455,1,,
1.804809,0,,
1.805068,1,,
1.805327,0,,
1.805586,0,,
1.805844,\r,,
1.806103,\n,,
1.813237,S,,
1.813497,W,,
1.813755,D,,
1.814014,R,,
1.814273,8,,
1.814532,2,,
1.814791,0,,
1.81505,1,,
1.815309,0,,
1.815568,0,,
1.815827,\r,,
1.816086,\n,,
1.833128,S,,
1.833387,W,,
1.833646,D,,
1.833905,R,,
1.834163,8,,
1.834422,1,,
1.834681,0,,
1.83494,1,,
1.835199,0,,
1.835458,0,,
1.835717,\r,,
1.835976,\n,,
1.843086,S,,
1.843345,W,,
1.843604,D,,
1.843863,R,,
1.844122,8,,
1.84438,2,,
1.844639,0,,
1.844898,1,,
1.845157,0,,
1.845416,0,,
1.845675,\r,,
1.845934,\n,,
1.863034,S,,
1.863293,W,,
1.863552,D,,
1.863811,R,,
1.86407,8,,
1.864329,1,,
1.864588,0,,
1.864847,1,,
1.865106,0,,
1.865364,0,,
1.865623,\r,,
1.865882,\n,,
1.872962,S,,
1.873221,W,,
1.873479,D,,
1.873738,R,,
1.873997,8,,
1.874256,2,,
1.874515,0,,
1.874774,1,,
1.875033,0,,
1.875292,0,,
1.875551,\r,,
1.87581,\n,,
1.882923,S,,
1.883182,W,,
1.883441,D,,
1.8837,R,,
1.883958,8,,
1.884217,1,,
1.884476,0,,
1.884735,1,,
1.884994,0,,
1.885253,0,,
1.885512,\r,,
1.885771,\n,,
