Time [s],Value,Parity Error,Framing Error
0.608437416666667,'0',,
0.72809525,A,,
0.728354166666667,L,,
0.728613083333333,~,,
0.728872,R,,
0.729130916666667,E,,
0.729389791666667,A,,
0.729648708333333,D,,
0.729907583333333,Y,,
0.730166541666667,\r,,
0.730425416666667,\n,,
1.01713679166667,S,,
1.01739570833333,W,,
1.01765466666667,D,,
1.0179135,A,,
1.01817241666667,0,,
1.01843133333333,0,,
1.01869025,0,,
1.01894916666667,0,,
1.01920804166667,0,,
1.019467,0,,
1.019725875,0,,
1.01998475,0,,
1.02024370833333,5,,
1.02050254166667,3,,
1.02076145833333,4,,
1.02102041666667,B,,
1.02127929166667,1,,
1.02153820833333,F,,
1.02179708333333,0,,
1.02205604166667,0,,
1.02231491666667,8,,
1.02257383333333,0,,
1.02283275,0,,
1.023091625,1,,
1.02335054166667,0,,
1.02360941666667,0,,
1.02386833333333,\r,,
1.02412725,\n,,
1.315820625,S,,
1.31607958333333,W,,
1.31633841666667,D,,
1.31659741666667,V,,
1.31685625,5,,
1.31711516666667,2,,
1.317374125,4,,
1.31763295833333,B,,
1.31789191666667,1,,
1.31815079166667,F,,
1.31841,0,,
1.31866866666667,0,,
1.3189275,0,,
1.31918645833333,1,,
1.31944533333333,0,,
1.31970425,0,,
1.31996320833333,\r,,
1.32022204166667,\n,,
1.325778875,S,,
1.32603770833333,W,,
1.32629666666667,D,,
1.3265555,V,,
1.3268145,5,,
1.32707341666667,4,,
1.32733225,4,,
1.32759120833333,B,,
1.327850125,1,,
1.32810904166667,F,,
1.32836795833333,0,,
1.32862683333333,0,,
1.32888570833333,0,,
1.329144625,1,,
1.32940354166667,0,,
1.32966245833333,0,,
1.32992129166667,\r,,
1.33018029166667,\n,,
1.33571595833333,S,,
1.33597491666667,W,,
1.33623379166667,D,,
1.33649270833333,V,,
1.33675166666667,5,,
1.3370105,3,,
1.3372695,4,,
1.33752833333333,B,,
1.33778729166667,1,,
1.33804620833333,F,,
1.33830508333333,0,,
1.33856404166667,0,,
1.33882283333333,0,,
1.33908183333333,1,,
1.33934070833333,0,,
1.339599625,0,,
1.33985854166667,\r,,
1.34011745833333,\n,,
2.48087879166667,S,,
2.48113766666667,W,,
2.48139658333333,D,,
2.48165545833333,V,,
2.48191441666667,5,,
2.48217329166667,2,,
2.48243216666667,4,,
2.482691125,B,,
2.48295,1,,
2.48320895833333,F,,
2.483467875,0,,
2.48372675,0,,
2.48398566666667,0,,
2.48424458333333,1,,
2.4845035,0,,
2.48476241666667,0,,
2.48502129166667,\r,,
2.48528020833333,\n,,
2.490835375,S,,
2.49109429166667,W,,
2.49135320833333,D,,
2.49161208333333,V,,
2.49187095833333,5,,
2.49212991666667,4,,
2.49238879166667,4,,
2.49264775,B,,
2.49290654166667,1,,
2.4931655,F,,
2.49342445833333,0,,
2.49368333333333,0,,
2.49394229166667,0,,
2.494201125,1,,
2.49446004166667,0,,
2.494719,0,,
2.494977875,\r,,
2.49523683333333,\n,,
2.50079358333333,S,,
2.50105245833333,W,,
2.501311375,D,,
2.50157025,V,,
2.50182925,5,,
2.50208804166667,3,,
2.50234704166667,4,,
2.50260591666667,B,,
2.50286483333333,1,,
2.50312375,F,,
2.503382625,0,,
2.50364154166667,0,,
2.50390041666667,0,,
2.504159375,1,,
2.50441829166667,0,,
2.50467716666667,0,,
2.504936125,\r,,
2.50519495833333,\n,,
